subject_code_1;subject_code_2;n_cooc;difficulty_score_both
05.588;22.400;11;0
05.589;05.554;64;0
05.589;05.555;106;0
05.589;05.556;187;0.013699
05.589;05.557;57;0
05.589;05.558;43;0.017241
05.589;05.559;667;0.021898
05.589;05.560;47;0.03629
05.589;05.561;110;0.015075
05.589;05.562;641;0
05.589;05.563;184;0
05.589;05.564;60;0.030303
05.589;05.565;19;0.040244
05.589;05.566;332;0.167959
05.589;05.567;573;0.067376
05.589;05.568;272;0.012526
05.589;05.569;17;0.053645
05.589;05.570;187;0
05.589;05.571;37;0.019438
05.589;05.572;339;0.032258
05.589;05.573;243;0
05.589;05.574;100;0
05.589;05.575;64;0
05.589;05.576;68;0.025
05.589;05.577;69;0.045455
05.589;05.578;75;0.024123
05.589;05.579;107;0.107143
05.589;05.580;66;0.013889
05.589;05.581;742;0.014572
05.589;05.582;306;0.028302
05.589;05.583;105;0
05.589;05.584;492;0
05.589;05.585;44;0.018265
05.589;05.586;27;0.040783
05.589;05.587;681;0
05.589;05.588;739;0
05.589;05.589;0;0
05.589;05.590;301;0.056478
05.589;05.591;170;0.017647
05.589;05.592;23;0.043478
05.589;05.593;271;0.01845
05.589;05.594;79;0.037975
05.589;05.595;239;0.016736
05.589;05.596;257;0.023346
05.589;05.597;152;0.019737
05.589;05.598;90;0.022222
05.589;05.599;107;0.009346
05.589;05.600;121;0.049587
05.589;05.601;90;0.055556
05.589;05.604;234;0.038462
05.589;05.607;137;0.014599
05.589;05.611;338;0.032544
05.589;05.613;369;0.062331
05.589;05.614;66;0.030303
05.589;05.615;248;0
05.589;05.616;105;0.028571
05.589;22.400;20;0
05.590;05.554;665;0.009091
05.590;05.555;648;0.051282
05.590;05.556;1254;0.002762
05.590;05.557;790;0.008333
05.590;05.558;613;0
05.590;05.559;1342;0
05.590;05.560;41;0
05.590;05.561;58;0.018182
05.590;05.562;100;0
05.590;05.563;164;0.0125
05.590;05.564;48;0.015873
05.590;05.565;39;0.058719
05.590;05.566;556;0.013636
05.590;05.567;48;0.076923
05.590;05.568;109;0
05.590;05.569;1806;0
05.590;05.570;182;0.081081
05.590;05.571;56;0.087977
05.590;05.572;30;0.080257
05.590;05.573;331;0.036697
05.590;05.574;1140;0.103189
05.590;05.575;739;0.006369
05.590;05.576;22;0.056017
05.590;05.577;156;0.054054
05.590;05.578;36;0.015152
05.590;05.579;1538;0
05.590;05.580;658;0.009009
05.590;05.581;89;0
05.590;05.582;65;0.05
05.590;05.583;67;0.068783
05.590;05.584;58;0.111111
05.590;05.585;73;0.13913
05.590;05.586;102;0.033808
05.590;05.587;58;0.095808
05.590;05.588;685;0.092593
05.590;05.589;248;0
05.590;05.590;0;0
05.590;05.591;220;0
05.590;05.592;21;0
05.590;05.593;142;0.007042
05.590;05.594;24;0
05.590;05.595;664;0
05.590;05.596;341;0.008798
05.590;05.597;77;0.012987
05.590;05.598;55;0.018182
05.590;05.599;52;0
05.590;05.600;66;0
05.590;05.601;38;0.026316
05.590;05.604;102;0.068627
05.590;05.607;61;0.114754
05.590;05.611;560;0.046429
05.590;05.613;195;0.025641
05.590;05.614;293;0.064846
05.590;05.615;835;0
05.590;05.616;70;0.085714
05.590;22.400;36;0.027778
05.591;05.554;199;0.070968
05.591;05.555;1924;0.062654
05.591;05.556;49;0.017857
05.591;05.557;33;0.095238
05.591;05.558;820;0.031915
05.591;05.559;774;0.055556
05.591;05.560;564;0.005714
05.591;05.561;479;0.016529
05.591;05.562;727;0
05.591;05.563;168;0
05.591;05.564;463;0
05.591;05.565;31;0.026316
05.591;05.566;62;0.058824
05.591;05.567;101;0.018519
05.591;05.568;136;0
05.591;05.569;40;0.075702
05.591;05.570;22;0.025773
05.591;05.571;456;0.047619
05.591;05.572;28;0
05.591;05.573;72;0
05.591;05.574;549;0
05.591;05.575;106;0.19917
05.591;05.576;39;0.047619
05.591;05.577;17;0.142655
05.591;05.578;219;0.005051
05.591;05.579;613;0.061181
05.591;05.580;199;0.083333
05.591;05.581;18;0.026316
05.591;05.582;110;0.033333
05.591;05.583;39;0.015748
05.591;05.584;362;0.064516
05.591;05.585;240;0.058824
05.591;05.586;55;0.114754
05.591;05.587;54;0.047619
05.591;05.588;44;0.089286
05.591;05.589;55;0.050251
05.591;05.590;52;0.098592
05.591;05.591;0;0
05.591;05.592;63;0.111111
05.591;05.593;25;0
05.591;05.594;19;0
05.591;05.595;732;0
05.591;05.596;125;0
05.591;05.597;92;0.054348
05.591;05.598;39;0
05.591;05.599;54;0.018519
05.591;05.600;21;0
05.591;05.601;86;0.034884
05.591;05.604;40;0
05.591;05.607;27;0
05.591;05.611;201;0.004975
05.591;05.613;79;0.025316
05.591;05.614;94;0.010638
05.591;05.615;802;0
05.591;05.616;45;0.066667
05.591;22.400;24;0
05.592;05.554;80;0.08
05.592;05.555;63;0
05.592;05.556;1124;0.102273
05.592;05.557;220;0.092593
05.592;05.558;130;0.008299
05.592;05.559;413;0.083333
05.592;05.560;29;0.028169
05.592;05.561;37;0
05.592;05.562;341;0.004367
05.592;05.563;623;0
05.592;05.564;545;0.023256
05.592;05.565;1066;0
05.592;05.566;157;0.09375
05.592;05.567;482;0.054054
05.592;05.568;37;0.076923
05.592;05.569;66;0.058824
05.592;05.570;97;0.083333
05.592;05.571;111;0.102703
05.592;05.572;22;0.047945
05.592;05.573;20;0.177037
05.592;05.574;378;0
05.592;05.575;18;0.032258
05.592;05.576;115;0.21875
05.592;05.577;562;0.054196
05.592;05.578;167;0.100291
05.592;05.579;54;0.005319
05.592;05.580;26;0.067416
05.592;05.581;310;0.1
05.592;05.582;814;0.039216
05.592;05.583;168;0.041096
05.592;05.584;21;0.048544
05.592;05.585;188;0.116883
05.592;05.586;36;0.086957
05.592;05.587;350;0.057692
05.592;05.588;242;0.105263
05.592;05.589;75;0.134752
05.592;05.590;61;0.068915
05.592;05.591;53;0.094675
05.592;05.592;0;0
05.592;05.593;5;0.05102
05.592;05.594;2;0.108108
05.592;05.595;5;0.067599
05.592;05.596;1;0.071802
05.592;05.597;4;0.016529
05.592;05.598;8;0
05.592;05.599;6;0.02451
05.592;05.600;76;0.028571
05.592;05.601;30;0
05.592;05.604;51;0.007792
05.592;05.607;1;0.019531
05.592;05.611;16;0
05.592;05.613;19;0.052632
05.592;05.614;1;0.020833
05.592;05.615;15;0
05.592;05.616;31;0.064516
05.592;22.400;3;0
05.593;05.554;108;0
05.593;05.555;71;0.011364
05.593;05.556;819;0.058824
05.593;05.557;194;0.035971
05.593;05.558;84;0.120879
05.593;05.559;379;0.072464
05.593;05.560;32;0.069106
05.593;05.561;23;0.118881
05.593;05.562;482;0.004329
05.593;05.563;399;0
05.593;05.564;708;0.068182
05.593;05.565;198;0.052743
05.593;05.566;474;0.001587
05.593;05.567;24;0.03041
05.593;05.568;38;0
05.593;05.569;60;0
05.593;05.570;127;0.010204
05.593;05.571;31;0
05.593;05.572;17;0.013333
05.593;05.573;183;0.106383
05.593;05.574;21;0.028081
05.593;05.575;56;0.048387
05.593;05.576;597;0.035461
05.593;05.577;71;0.014585
05.593;05.578;25;0.028169
05.593;05.579;18;0.024096
05.593;05.580;176;0
05.593;05.581;810;0.036403
05.593;05.582;241;0.04023
05.593;05.583;12;0
05.593;05.584;71;0.047619
05.593;05.585;18;0.017241
05.593;05.586;458;0.057143
05.593;05.587;195;0.00137
05.593;05.588;43;0.004115
05.593;05.589;30;0.009009
05.593;05.590;32;0.017241
05.593;05.591;37;0.015152
05.593;05.592;26;0.026667
05.593;05.593;0;0
05.593;05.594;38;0.052632
05.593;05.595;190;0.005263
05.593;05.596;195;0
05.593;05.597;1;0.039474
05.593;05.598;1;0
05.593;05.599;3;0.013333
05.593;05.600;142;0.021127
05.593;05.601;1;0.011257
05.593;05.604;258;0.007752
05.593;05.607;162;0.024691
05.593;05.611;143;0.013986
05.593;05.613;401;0.029925
05.593;05.614;37;0.027027
05.593;05.615;100;0
05.593;05.616;75;0.013333
05.593;22.400;20;0
05.594;05.554;51;0.031949
05.594;05.555;36;0.066667
05.594;05.556;555;0
05.594;05.557;146;0
05.594;05.558;2700;0
05.594;05.559;491;0
05.594;05.560;31;0.056561
05.594;05.561;128;0.076923
05.594;05.562;572;0
05.594;05.563;688;0.009434
05.594;05.564;188;0.027586
05.594;05.565;623;0.046512
05.594;05.566;50;0.041667
05.594;05.567;51;0.084
05.594;05.568;73;0.151515
05.594;05.569;103;0.106796
05.594;05.570;77;0.075563
05.594;05.571;46;0.080745
05.594;05.572;520;0.06383
05.594;05.573;57;0
05.594;05.574;141;0.045802
05.594;05.575;682;0.078546
05.594;05.576;169;0.009804
05.594;05.577;98;0
05.594;05.578;37;0.048485
05.594;05.579;429;0.073171
05.594;05.580;766;0.005
05.594;05.581;242;0.011278
05.594;05.582;24;0.033333
05.594;05.583;204;0.030769
05.594;05.584;35;0.054545
05.594;05.585;385;0.028169
05.594;05.586;256;0
05.594;05.587;96;0.045872
05.594;05.588;50;0.067797
05.594;05.589;59;0.063802
05.594;05.590;88;0.070248
05.594;05.591;68;0.076271
05.594;05.592;139;0
05.594;05.593;91;0.020833
05.594;05.594;0;0
05.594;05.595;33;0
05.594;05.596;29;0.034483
05.594;05.597;2;0.114286
05.594;05.598;2;0.001698
05.594;05.599;1;0.057416
05.594;05.600;5;0
05.594;05.601;9;0
05.594;05.604;52;0.038462
05.594;05.607;38;0.026316
05.594;05.611;45;0.022222
05.594;05.613;53;0.09434
05.594;05.614;9;0.0125
05.594;05.615;34;0
05.594;05.616;27;0.037037
05.594;22.400;1;0
05.595;05.554;552;0.030303
05.595;05.555;246;0.017857
05.595;05.556;143;0
05.595;05.557;462;0.041667
05.595;05.558;32;0.004484
05.595;05.559;44;0.013889
05.595;05.560;474;0.035714
05.595;05.561;630;0
05.595;05.562;1414;0.025
05.595;05.563;42;0.009615
05.595;05.564;68;0.004908
05.595;05.565;98;0
05.595;05.566;166;0
05.595;05.567;75;0
05.595;05.568;47;0
05.595;05.569;641;0
05.595;05.570;62;0.020202
05.595;05.571;141;0
05.595;05.572;1097;0
05.595;05.573;213;0
05.595;05.574;83;0.024194
05.595;05.575;28;0
05.595;05.576;467;0
05.595;05.577;522;0.005405
05.595;05.578;620;0
05.595;05.579;21;0.014286
05.595;05.580;174;0
05.595;05.581;35;0.02
05.595;05.582;730;0
05.595;05.583;243;0.020408
05.595;05.584;111;0.017241
05.595;05.585;58;0
05.595;05.586;66;0.033784
05.595;05.587;75;0.070423
05.595;05.588;76;0.089552
05.595;05.589;134;0.044487
05.595;05.590;75;0.102564
05.595;05.591;533;0.067669
05.595;05.592;313;0.042639
05.595;05.593;120;0.016393
05.595;05.594;802;0.065217
05.595;05.595;0;0
05.595;05.596;852;0.011737
05.595;05.597;67;0
05.595;05.598;54;0
05.595;05.599;55;0
05.595;05.600;281;0.024911
05.595;05.601;36;0
05.595;05.604;232;0.008621
05.595;05.607;99;0.020202
05.595;05.611;387;0.005168
05.595;05.613;150;0.013333
05.595;05.614;160;0
05.595;05.615;1615;0
05.595;05.616;111;0.036036
05.595;22.400;43;0
05.596;05.554;29;0.02439
05.596;05.555;30;0.078505
05.596;05.556;177;0.039589
05.596;05.557;442;0.002469
05.596;05.558;39;0
05.596;05.559;55;0.018182
05.596;05.560;106;0.051282
05.596;05.561;145;0
05.596;05.562;43;0.006579
05.596;05.563;24;0.010989
05.596;05.564;500;0.016667
05.596;05.565;33;0.016129
05.596;05.566;103;0.012048
05.596;05.567;622;0.017241
05.596;05.568;161;0.045802
05.596;05.569;47;0.035714
05.596;05.570;21;0.027197
05.596;05.571;262;0.08
05.596;05.572;853;0.031847
05.596;05.573;204;0
05.596;05.574;14;0.032787
05.596;05.575;165;0.083333
05.596;05.576;41;0
05.596;05.577;400;0
05.596;05.578;266;0
05.596;05.579;90;0
05.596;05.580;65;0.090909
05.596;05.581;55;0.125
05.596;05.582;71;0.095238
05.596;05.583;54;0
05.596;05.584;109;0.097222
05.596;05.585;59;0
05.596;05.586;768;0.294118
05.596;05.587;242;0
05.596;05.588;118;0.084507
05.596;05.589;429;0.076923
05.596;05.590;48;0.106383
05.596;05.591;35;0.111111
05.596;05.592;589;0
05.596;05.593;209;0
05.596;05.594;20;0
05.596;05.595;46;0
05.596;05.596;0;0
05.596;05.597;32;0
05.596;05.598;23;0
05.596;05.599;26;0
05.596;05.600;283;0.028269
05.596;05.601;20;0
05.596;05.604;415;0.014458
05.596;05.607;262;0.022901
05.596;05.611;249;0
05.596;05.613;136;0.014706
05.596;05.614;80;0
05.596;05.615;626;0
05.596;05.616;65;0.046154
05.596;22.400;26;0.038462
05.597;05.554;80;0.06278
05.597;05.555;17;0
05.597;05.556;66;0
05.597;05.557;168;0
05.597;05.558;62;0.145455
05.597;05.559;48;0
05.597;05.560;669;0
05.597;05.561;72;0.037736
05.597;05.562;84;0.066667
05.597;05.563;5;0.058824
05.597;05.564;200;0
05.597;05.565;208;0.093333
05.597;05.566;815;0
05.597;05.567;67;0
05.597;05.568;26;0.095506
05.597;05.569;26;0
05.597;05.570;648;0.074074
05.597;05.571;105;0
05.597;05.572;198;0.020408
05.597;05.573;71;0
05.597;05.574;100;0.036364
05.597;05.575;23;0.046154
05.597;05.576;124;0.066667
05.597;05.577;42;0
05.597;05.578;25;0
05.597;05.579;185;0.029412
05.597;05.580;61;0.04
05.597;05.581;70;0
05.597;05.582;629;0
05.597;05.583;100;0
05.597;05.584;26;0.062893
05.597;05.585;49;0.032258
05.597;05.586;58;0.028571
05.597;05.587;83;0
05.597;05.588;148;0
05.597;05.589;71;0
05.597;05.590;67;0
05.597;05.591;517;0
05.597;05.592;78;0.038462
05.597;05.593;133;0.083333
05.597;05.594;1243;0
05.597;05.595;183;0.012658
05.597;05.596;92;0
05.597;05.597;0;0
05.597;05.598;381;0.018373
05.597;05.599;435;0.027586
05.597;05.600;2;0
05.597;05.601;58;0.017241
05.597;05.604;2;0.0625
05.597;05.607;1;0
05.597;05.611;89;0.022472
05.597;05.613;19;0
05.597;05.614;30;0.066667
05.597;05.615;99;0
05.597;05.616;103;0.009709
05.597;22.400;21;0
05.598;05.554;41;0
05.598;05.555;535;0
05.598;05.556;682;0.103448
05.598;05.557;810;0
05.598;05.558;17;0.047059
05.598;05.559;165;0
05.598;05.560;39;0.076923
05.598;05.561;710;0.012195
05.598;05.562;304;0
05.598;05.563;91;0
05.598;05.564;60;0
05.598;05.565;62;0.042105
05.598;05.566;83;0
05.598;05.567;58;0
05.598;05.568;131;0
05.598;05.569;84;0
05.598;05.570;478;0.0875
05.598;05.571;275;0
05.598;05.572;157;0
05.598;05.573;1075;0
05.598;05.574;61;0
05.598;05.575;36;0
05.598;05.576;3;0
05.598;05.577;8;0
05.598;05.578;12;0.055556
05.598;05.579;0;0.029412
05.598;05.580;22;0.009174
05.598;05.581;56;0.012658
05.598;05.582;21;0
05.598;05.583;24;0
05.598;05.584;72;0
05.598;05.585;11;0
05.598;05.586;17;0
05.598;05.587;0;0.060606
05.598;05.588;71;0.041096
05.598;05.589;39;0.080986
05.598;05.590;94;0.12
05.598;05.591;27;0.017751
05.598;05.592;1;0.069444
05.598;05.593;1;0.043478
05.598;05.594;36;0
05.598;05.595;15;0.060403
05.598;05.596;223;0.032258
05.598;05.597;37;0.013514
05.598;05.598;0;0
05.598;05.599;398;0.022613
05.598;05.600;10;0
05.598;05.601;21;0.047619
05.598;05.604;1;0.1875
05.598;05.607;1;0
05.598;05.611;53;0.018868
05.598;05.613;22;0.090909
05.598;05.614;27;0.037037
05.598;05.615;58;0
05.598;05.616;68;0
05.598;22.400;16;0.0625
05.599;05.554;70;0
05.599;05.555;1;0
05.599;05.556;55;0
05.599;05.557;4;0.032258
05.599;05.558;3;0
05.599;05.559;53;0
05.599;05.560;15;0
05.599;05.561;17;0.030303
05.599;05.562;59;0
05.599;05.563;75;0
05.599;05.564;6;0.021429
05.599;05.565;178;0.04375
05.599;05.566;42;0.045455
05.599;05.567;54;0
05.599;05.568;2;0.111111
05.599;05.569;49;0
05.599;05.570;1;0
05.599;05.571;55;0
05.599;05.572;65;0.055556
05.599;05.573;15;0
05.599;05.574;4;0.084507
05.599;05.575;12;0.055556
05.599;05.576;68;0
05.599;05.577;25;0
05.599;05.578;26;0.043478
05.599;05.579;6;0.030534
05.599;05.580;40;0.073171
05.599;05.581;159;0
05.599;05.582;31;0
05.599;05.583;35;0
05.599;05.584;2;0.083333
05.599;05.585;2;0.019608
05.599;05.586;2;0
05.599;05.587;9;0
05.599;05.588;5;0
05.599;05.589;52;0
05.599;05.590;36;0
05.599;05.591;64;0
05.599;05.592;79;0
05.599;05.593;10;0.040541
05.599;05.594;48;0
05.599;05.595;16;0.070796
05.599;05.596;5;0
05.599;05.597;42;0
05.599;05.598;58;0.017241
05.599;05.599;0;0
05.599;05.600;5;0
05.599;05.601;34;0
05.599;05.604;1;0
05.599;05.607;2;0
05.599;05.611;68;0.014706
05.599;05.613;32;0
05.599;05.614;30;0.066667
05.599;05.615;69;0
05.599;05.616;108;0.009259
05.599;22.400;17;0.117647
05.600;05.554;4;0
05.600;05.555;85;0
05.600;05.556;7;0.094851
05.600;05.557;52;0.141304
05.600;05.558;82;0.016667
05.600;05.559;21;0.088608
05.600;05.560;7;0.064516
05.600;05.561;11;0
05.600;05.562;95;0.07767
05.600;05.563;64;0.129032
05.600;05.564;34;0
05.600;05.565;12;0
05.600;05.566;34;0
05.600;05.567;160;0
05.600;05.568;37;0
05.600;05.569;27;0
05.600;05.570;7;0.021277
05.600;05.571;8;0.034483
05.600;05.572;8;0
05.600;05.573;10;0
05.600;05.574;16;0.070423
05.600;05.575;36;0
05.600;05.576;34;0
05.600;05.577;109;0.044444
05.600;05.578;79;0.111111
05.600;05.579;15;0.043478
05.600;05.580;54;0
05.600;05.581;16;0.028169
05.600;05.582;2;0
05.600;05.583;27;0.055556
05.600;05.584;264;0.109827
05.600;05.585;146;0.047882
05.600;05.586;284;0.044118
05.600;05.587;75;0.035088
05.600;05.588;169;0
05.600;05.589;72;0.043551
05.600;05.590;46;0.056872
05.600;05.591;8;0.02
05.600;05.592;149;0.034483
05.600;05.593;93;0.021978
05.600;05.594;74;0.027027
05.600;05.595;16;0
05.600;05.596;13;0.021008
05.600;05.597;12;0.046358
05.600;05.598;75;0.013514
05.600;05.599;51;0.036585
05.600;05.600;0;0
05.600;05.601;2;0.029126
05.600;05.604;213;0.018779
05.600;05.607;100;0.02
05.600;05.611;74;0
05.600;05.613;49;0
05.600;05.614;37;0
05.600;05.615;69;0
05.600;05.616;110;0.027273
05.600;22.400;17;0.058824
05.601;05.554;31;0.053191
05.601;05.555;19;0.039106
05.601;05.556;25;0.04386
05.601;05.557;9;0.056838
05.601;05.558;66;0.068657
05.601;05.559;13;0.111111
05.601;05.560;10;0
05.601;05.561;140;0.017857
05.601;05.562;160;0.0625
05.601;05.563;22;0
05.601;05.564;119;0
05.601;05.565;45;0
05.601;05.566;4;0
05.601;05.567;0;0.185185
05.601;05.568;5;0.106061
05.601;05.569;72;0.098901
05.601;05.570;8;0.071429
05.601;05.571;213;0
05.601;05.572;72;0.12605
05.601;05.573;31;0.03125
05.601;05.574;3;0.096774
05.601;05.575;23;0.222222
05.601;05.576;131;0
05.601;05.577;41;0
05.601;05.578;12;0
05.601;05.579;4;0
05.601;05.580;65;0.027027
05.601;05.581;60;0.052632
05.601;05.582;51;0.058824
05.601;05.583;59;0
05.601;05.584;1;0.05102
05.601;05.585;2;0
05.601;05.586;1;0
05.601;05.587;13;0.08
05.601;05.588;4;0.177419
05.601;05.589;72;0
05.601;05.590;74;0
05.601;05.591;48;0.04
05.601;05.592;226;0
05.601;05.593;13;0.05298
05.601;05.594;46;0.081633
05.601;05.595;58;0.118644
05.601;05.596;5;0
05.601;05.597;48;0.091324
05.601;05.598;369;0.081395
05.601;05.599;92;0.068182
05.601;05.600;60;0.0625
05.601;05.601;0;0
05.601;05.604;5;0.008197
05.601;05.607;1;0.040816
05.601;05.611;69;0
05.601;05.613;46;0.021739
05.601;05.614;21;0
05.601;05.615;54;0
05.601;05.616;61;0.016393
05.601;22.400;4;0.018349
05.604;05.554;79;0.01087
05.604;05.555;62;0.065217
05.604;05.556;1;0.051282
05.604;05.557;103;0
05.604;05.558;31;0
05.604;05.559;28;0.053571
05.604;05.560;13;0.025424
05.604;05.561;1;0.036697
05.604;05.562;1;0.035714
05.604;05.563;28;0.077181
05.604;05.564;9;0.03125
05.604;05.565;47;0
05.604;05.566;29;0.042254
05.604;05.567;51;0
05.604;05.568;0;0.033816
05.604;05.569;71;0.020833
05.604;05.570;1;0
05.604;05.571;1;0.05336
05.604;05.572;45;0.033453
05.604;05.573;45;0.00838
05.604;05.574;23;0.033333
05.604;05.575;50;0.015707
05.604;05.576;71;0.02381
05.604;05.577;4;0.00189
05.604;05.578;36;0.004747
05.604;05.579;173;0.029851
05.604;05.580;543;0.039474
05.604;05.581;204;0.045455
05.604;05.582;114;0.011364
05.604;05.583;62;0.013699
05.604;05.584;597;0.015544
05.604;05.585;422;0
05.604;05.586;150;0.022642
05.604;05.587;29;0.065217
05.604;05.588;182;0.043716
05.604;05.589;37;0
05.604;05.590;256;0.078947
05.604;05.591;238;0.023256
05.604;05.592;151;0.061688
05.604;05.593;74;0
05.604;05.594;82;0.050725
05.604;05.595;103;0.091503
05.604;05.596;94;0.018868
05.604;05.597;179;0
05.604;05.598;114;0.031414
05.604;05.599;563;0
05.604;05.600;335;0
05.604;05.601;72;0
05.604;05.604;0;0
05.604;05.607;373;0.024129
05.604;05.611;127;0.023622
05.604;05.613;156;0.044872
05.604;05.614;46;0
05.604;05.615;98;0
05.604;05.616;86;0
05.604;22.400;32;0.0625
05.607;05.554;275;0
05.607;05.555;56;0.03125
05.607;05.556;16;0.02439
05.607;05.557;108;0.05
05.607;05.558;66;0.037383
05.607;05.559;91;0
05.607;05.560;84;0.030303
05.607;05.561;1;0.038168
05.607;05.562;119;0.059908
05.607;05.563;32;0.121951
05.607;05.564;31;0
05.607;05.565;18;0
05.607;05.566;1;0
05.607;05.567;1;0
05.607;05.568;27;0
05.607;05.569;12;0
05.607;05.570;37;0
05.607;05.571;19;0.046243
05.607;05.572;34;0.075472
05.607;05.573;1;0
05.607;05.574;98;0.230769
05.607;05.575;1;0
05.607;05.576;1;0
05.607;05.577;50;0
05.607;05.578;62;0
05.607;05.579;17;0.147059
05.607;05.580;53;0.083333
05.607;05.581;75;0
05.607;05.582;4;0
05.607;05.583;151;0.028571
05.607;05.584;98;0
05.607;05.585;59;0
05.607;05.586;44;0.014925
05.607;05.587;219;0.070968
05.607;05.588;86;0
05.607;05.589;44;0
05.607;05.590;16;0.051724
05.607;05.591;122;0
05.607;05.592;49;0
05.607;05.593;109;0
05.607;05.594;92;0
05.607;05.595;46;0
05.607;05.596;39;0
05.607;05.597;43;0
05.607;05.598;65;0
05.607;05.599;56;0.027027
05.607;05.600;118;0
05.607;05.601;109;0
05.607;05.604;112;0.02459
05.607;05.607;0;0
05.607;05.611;70;0.028571
05.607;05.613;114;0.035088
05.607;05.614;26;0.038462
05.607;05.615;65;0
05.607;05.616;81;0.012346
05.607;22.400;11;0
05.611;05.554;298;0
05.611;05.555;32;0
05.611;05.556;80;0
05.611;05.557;71;0
05.611;05.558;7;0
05.611;05.559;207;0
05.611;05.560;96;0
05.611;05.561;41;0
05.611;05.562;506;0
05.611;05.563;837;0.081081
05.611;05.564;716;0
05.611;05.565;30;0.01087
05.611;05.566;191;0
05.611;05.567;42;0
05.611;05.568;1587;0.0125
05.611;05.569;632;0
05.611;05.570;134;0.056478
05.611;05.571;76;0.017647
05.611;05.572;88;0.043478
05.611;05.573;88;0.01845
05.611;05.574;73;0.037975
05.611;05.575;193;0.016736
05.611;05.576;64;0.023346
05.611;05.577;530;0.019737
05.611;05.578;322;0.022222
05.611;05.579;183;0.009346
05.611;05.580;1527;0.049587
05.611;05.581;76;0.055556
05.611;05.582;43;0.038462
05.611;05.583;308;0.014599
05.611;05.584;12;0.032544
05.611;05.585;276;0.062331
05.611;05.586;153;0.030303
05.611;05.587;53;0
05.611;05.588;9;0.028571
05.611;05.589;191;0
05.611;05.590;12;0
05.611;05.591;97;0
05.611;05.592;63;0.007042
05.611;05.593;46;0
05.611;05.594;32;0
05.611;05.595;41;0.008798
05.611;05.596;20;0.012987
05.611;05.597;107;0.018182
05.611;05.598;40;0
05.611;05.599;33;0
05.611;05.600;131;0.026316
05.611;05.601;217;0.068627
05.611;05.604;41;0.114754
05.611;05.607;119;0.046429
05.611;05.611;0;0
05.611;05.613;251;0.035857
05.611;05.614;77;0.025974
05.611;05.615;430;0
05.611;05.616;85;0.082353
05.611;22.400;25;0.08
05.613;05.554;44;0.025641
05.613;05.555;12;0.064846
05.613;05.556;0;0
05.613;05.557;173;0.085714
05.613;05.558;53;0.027778
05.613;05.559;35;0
05.613;05.560;13;0.111111
05.613;05.561;0;0
05.613;05.562;3;0
05.613;05.563;48;0
05.613;05.564;24;0
05.613;05.565;34;0.054348
05.613;05.566;24;0
05.613;05.567;32;0.018519
05.613;05.568;2;0
05.613;05.569;105;0.034884
05.613;05.570;0;0
05.613;05.571;2;0
05.613;05.572;67;0.004975
05.613;05.573;155;0.025316
05.613;05.574;21;0.010638
05.613;05.575;77;0
05.613;05.576;58;0.066667
05.613;05.577;8;0
05.613;05.578;0;0
05.613;05.579;0;0
05.613;05.580;61;0
05.613;05.581;37;0
05.613;05.582;6;0
05.613;05.583;0;0
05.613;05.584;122;0
05.613;05.585;20;0
05.613;05.586;53;0
05.613;05.587;37;0
05.613;05.588;0;0
05.613;05.589;3;0
05.613;05.590;0;0
05.613;05.591;17;0
05.613;05.592;2;0
05.613;05.593;81;0
05.613;05.594;37;0
05.613;05.595;41;0.052632
05.613;05.596;92;0
05.613;05.597;7;0
05.613;05.598;40;0.064516
05.613;05.599;160;0
05.613;05.600;11;0
05.613;05.601;301;0
05.613;05.604;170;0
05.613;05.607;23;0
05.613;05.611;271;0
05.613;05.613;0;0
05.613;05.614;30;0.033333
05.613;05.615;155;0
05.613;05.616;57;0.087719
05.613;22.400;14;0
05.614;05.554;79;0.052632
05.614;05.555;239;0.005263
05.614;05.556;257;0
05.614;05.557;152;0
05.614;05.558;90;0
05.614;05.559;107;0
05.614;05.560;121;0.021127
05.614;05.561;90;0
05.614;05.562;234;0.007752
05.614;05.563;137;0.024691
05.614;05.564;338;0.013986
05.614;05.565;369;0.029925
05.614;05.566;66;0.027027
05.614;05.567;248;0
05.614;05.568;105;0.013333
05.614;05.569;20;0
05.614;05.570;220;0
05.614;05.571;21;0
05.614;05.572;142;0
05.614;05.573;24;0
05.614;05.574;664;0
05.614;05.575;341;0
05.614;05.576;77;0.034483
05.614;05.577;55;0
05.614;05.578;52;0
05.614;05.579;66;0
05.614;05.580;38;0
05.614;05.581;102;0
05.614;05.582;61;0.038462
05.614;05.583;560;0.026316
05.614;05.584;195;0.022222
05.614;05.585;293;0.09434
05.614;05.586;835;0
05.614;05.587;70;0
05.614;05.588;36;0.037037
05.614;05.589;63;0
05.614;05.590;25;0
05.614;05.591;19;0.011737
05.614;05.592;732;0
05.614;05.593;125;0
05.614;05.594;92;0
05.614;05.595;39;0.024911
05.614;05.596;54;0
05.614;05.597;21;0.008621
05.614;05.598;86;0.020202
05.614;05.599;40;0.005168
05.614;05.600;27;0.013333
05.614;05.601;201;0
05.614;05.604;79;0
05.614;05.607;94;0.036036
05.614;05.611;802;0
05.614;05.613;45;0
05.614;05.614;0;0
05.614;05.615;164;0
05.614;05.616;46;0.021739
05.614;22.400;246;0.170732
05.615;05.554;24;0
05.615;05.555;0;0
05.615;05.556;5;0
05.615;05.557;2;0
05.615;05.558;5;0.028269
05.615;05.559;1;0
