subject_code_1;subject_code_2;n_cooc;difficulty_score_both
05.587;05.604;1;0.028571
05.587;05.607;3;0.185185
05.587;05.611;127;0.070866
05.587;05.613;189;0.063492
05.587;05.614;37;0
05.587;05.615;122;0
05.587;05.616;96;0.0625
05.587;22.400;8;0.044028
05.588;05.554;183;0.049563
05.588;05.555;329;0.062924
05.588;05.556;66;0.084803
05.588;05.557;49;0.052632
05.588;05.558;590;0.032106
05.588;05.559;53;0.09183
05.588;05.560;117;0.006061
05.588;05.561;1815;0.026786
05.588;05.562;167;0.058252
05.588;05.563;90;0.011696
05.588;05.564;113;0.026432
05.588;05.565;343;0.01432
05.588;05.566;1327;0.048077
05.588;05.567;599;0.068966
05.588;05.568;49;0.06673
05.588;05.569;147;0.10989
05.588;05.570;48;0.047619
05.588;05.571;1214;0.061419
05.588;05.572;658;0.043636
05.588;05.573;136;0.019231
05.588;05.574;155;0.007576
05.588;05.575;83;0.052224
05.588;05.576;96;0.043796
05.588;05.577;103;0.006281
05.588;05.578;111;0.040816
05.588;05.579;61;0.017857
05.588;05.580;1143;0
05.588;05.581;519;0.007194
05.588;05.582;1174;0.015915
05.588;05.583;1780;0.027624
05.588;05.584;70;0.016304
05.588;05.585;108;0.016949
05.588;05.586;2453;0.023077
05.588;05.587;1372;0.036496
05.588;05.588;0;0
05.588;05.589;119;0.016807
05.588;05.590;128;0.007812
05.588;05.591;43;0
05.588;05.592;1;0.031447
05.588;05.593;178;0.02809
05.588;05.594;37;0.054054
05.588;05.595;73;0.013699
05.588;05.596;71;0
05.588;05.597;12;0
05.588;05.598;79;0
05.588;05.599;6;0.06422
05.588;05.600;32;0.03125
05.588;05.601;28;0.035714
05.588;05.604;111;0.027027
05.588;05.607;60;0.05
05.588;05.611;138;0.014493
05.588;05.613;225;0.017778
05.588;05.614;23;0
05.588;05.615;74;0
05.588;05.616;197;0.010152
05.588;22.400;11;0
05.589;05.554;1621;0.043357
05.589;05.555;1191;0.035912
05.589;05.556;1102;0.059524
05.589;05.557;1277;0
05.589;05.558;1481;0.040404
05.589;05.559;330;0.074074
05.589;05.560;1344;0.027596
05.589;05.561;103;0.045985
05.589;05.562;171;0.038295
05.589;05.563;227;0.034805
05.589;05.564;419;0.026292
05.589;05.565;104;0.043257
05.589;05.566;87;0.001285
05.589;05.567;1049;0.023355
05.589;05.568;91;0.052632
05.589;05.569;189;0
05.589;05.570;1156;0.041667
05.589;05.571;275;0.002564
05.589;05.572;104;0.011236
05.589;05.573;132;0.047619
05.589;05.574;517;0.050538
05.589;05.575;1096;0.056818
05.589;05.576;796;0.033333
05.589;05.577;49;0.017491
05.589;05.578;280;0.025735
05.589;05.579;71;0.010309
05.589;05.580;417;0.007407
05.589;05.581;377;0.050611
05.589;05.582;181;0.026653
05.589;05.583;184;0.007893
05.589;05.584;118;0.051724
05.589;05.585;130;0.017621
05.589;05.586;137;0.028169
05.589;05.587;159;0.003075
05.589;05.588;109;0.003115
05.589;05.589;0;0
05.589;05.590;549;0.096539
05.589;05.591;282;0.028369
05.589;05.592;51;0.098039
05.589;05.593;367;0.046322
05.589;05.594;142;0.105634
05.589;05.595;343;0.03207
05.589;05.596;398;0.052764
05.589;05.597;249;0.060241
05.589;05.598;176;0.011364
05.589;05.599;164;0.030488
05.589;05.600;201;0.079602
05.589;05.601;157;0.089172
05.589;05.604;315;0.053968
05.589;05.607;222;0.040541
05.589;05.611;548;0.04927
05.589;05.613;556;0.059353
05.589;05.614;124;0.016129
05.589;05.615;368;0
05.589;05.616;161;0.037267
05.589;22.400;20;0
05.590;05.554;1430;0.005587
05.590;05.555;724;0.010101
05.590;05.556;336;0
05.590;05.557;1268;0
05.590;05.558;99;0.039474
05.590;05.559;27;0
05.590;05.560;1377;0.03125
05.590;05.561;1457;0.029674
05.590;05.562;1384;0.019576
05.590;05.563;1178;0.01182
05.590;05.564;2244;0
05.590;05.565;1572;0
05.590;05.566;778;0.030303
05.590;05.567;2569;0.070968
05.590;05.568;114;0.163144
05.590;05.569;151;0.069638
05.590;05.570;216;0.03214
05.590;05.571;390;0.076289
05.590;05.572;89;0.003175
05.590;05.573;84;0.024742
05.590;05.574;930;0.06
05.590;05.575;88;0.00641
05.590;05.576;180;0.014085
05.590;05.577;2344;0.013228
05.590;05.578;272;0.037975
05.590;05.579;97;0.025641
05.590;05.580;135;0.056931
05.590;05.581;573;0.102564
05.590;05.582;1951;0.047945
05.590;05.583;1267;0.053571
05.590;05.584;58;0.047872
05.590;05.585;227;0.012048
05.590;05.586;71;0
05.590;05.587;1626;0.051471
05.590;05.588;963;0.049209
05.590;05.589;179;0.011601
05.590;05.590;0;0
05.590;05.591;415;0.012048
05.590;05.592;44;0.022727
05.590;05.593;234;0.051282
05.590;05.594;46;0.043478
05.590;05.595;734;0.002725
05.590;05.596;644;0.012422
05.590;05.597;156;0.032051
05.590;05.598;169;0.017751
05.590;05.599;107;0.018692
05.590;05.600;114;0.017544
05.590;05.601;108;0.046296
05.590;05.604;157;0.063694
05.590;05.607;96;0.09375
05.590;05.611;1044;0.047893
05.590;05.613;446;0.024664
05.590;05.614;450;0.068889
05.590;05.615;1254;0
05.590;05.616;128;0.070312
05.590;22.400;36;0.027778
05.591;05.554;198;0.052632
05.591;05.555;116;0.020942
05.591;05.556;120;0.04
05.591;05.557;152;0.004444
05.591;05.558;155;0.015625
05.591;05.559;96;0.012739
05.591;05.560;1348;0.005556
05.591;05.561;613;0.018349
05.591;05.562;423;0.017241
05.591;05.563;3085;0.028037
05.591;05.564;102;0.022059
05.591;05.565;33;0.033613
05.591;05.566;1550;0.077329
05.591;05.567;1514;0.011589
05.591;05.568;1077;0.052459
05.591;05.569;1089;0
05.591;05.570;1455;0
05.591;05.571;315;0.081081
05.591;05.572;970;0.070818
05.591;05.573;100;0.077397
05.591;05.574;156;0.051159
05.591;05.575;213;0.103349
05.591;05.576;378;0.009709
05.591;05.577;79;0.045691
05.591;05.578;78;0.057143
05.591;05.579;808;0.019608
05.591;05.580;78;0.009662
05.591;05.581;146;0.01497
05.591;05.582;1064;0.034483
05.591;05.583;188;0.132353
05.591;05.584;83;0.080556
05.591;05.585;115;0.137931
05.591;05.586;408;0.115183
05.591;05.587;1138;0.060274
05.591;05.588;431;0.085106
05.591;05.589;57;0.08
05.591;05.590;191;0
05.591;05.591;0;0
05.591;05.592;129;0.077519
05.591;05.593;56;0
05.591;05.594;38;0
05.591;05.595;841;0
05.591;05.596;184;0
05.591;05.597;168;0.059524
05.591;05.598;88;0
05.591;05.599;89;0.022472
05.591;05.600;42;0
05.591;05.601;128;0.023438
05.591;05.604;64;0
05.591;05.607;42;0
05.591;05.611;461;0.006508
05.591;05.613;246;0.00813
05.591;05.614;188;0.010638
05.591;05.615;1300;0
05.591;05.616;84;0.035714
05.591;22.400;24;0
05.592;05.554;75;0.102431
05.592;05.555;450;0.070111
05.592;05.556;384;0.012077
05.592;05.557;157;0.056604
05.592;05.558;180;0.048443
05.592;05.559;109;0.054054
05.592;05.560;116;0.009412
05.592;05.561;107;0.040431
05.592;05.562;136;0.026042
05.592;05.563;119;0
05.592;05.564;2082;0.017241
05.592;05.565;604;0.05036
05.592;05.566;305;0.079646
05.592;05.567;692;0.018293
05.592;05.568;79;0.017391
05.592;05.569;37;0.066447
05.592;05.570;819;0.022099
05.592;05.571;1137;0.029126
05.592;05.572;1251;0
05.592;05.573;1732;0
05.592;05.574;309;0
05.592;05.575;963;0.162162
05.592;05.576;105;0.049669
05.592;05.577;153;0.171161
05.592;05.578;207;0.01173
05.592;05.579;334;0.051208
05.592;05.580;58;0.041667
05.592;05.581;68;0.035714
05.592;05.582;720;0.013245
05.592;05.583;58;0.008596
05.592;05.584;191;0.074627
05.592;05.585;1095;0.046512
05.592;05.586;282;0.115288
05.592;05.587;100;0.06
05.592;05.588;131;0.081967
05.592;05.589;576;0.075099
05.592;05.590;1355;0.074627
05.592;05.591;414;0.05
05.592;05.592;0;0
05.592;05.593;9;0
05.592;05.594;5;0.090361
05.592;05.595;5;0.086822
05.592;05.596;2;0.005792
05.592;05.597;13;0.076923
05.592;05.598;15;0
05.592;05.599;12;0
05.592;05.600;1;0.025641
05.592;05.601;38;0
05.592;05.604;53;0.052239
05.592;05.607;1;0.027778
05.592;05.611;54;0.018519
05.592;05.613;47;0.021277
05.592;05.614;15;0.066667
05.592;05.615;33;0
05.592;05.616;50;0.06
05.592;22.400;3;0.01259
05.593;05.554;289;0.014577
05.593;05.555;74;0.009009
05.593;05.556;425;0.006803
05.593;05.557;371;0.042254
05.593;05.558;192;0.027027
05.593;05.559;184;0.103896
05.593;05.560;116;0.069767
05.593;05.561;139;0.089552
05.593;05.562;113;0.114022
05.593;05.563;164;0.025157
05.593;05.564;115;0.182735
05.593;05.565;1520;0
05.593;05.566;543;0.012987
05.593;05.567;206;0.21875
05.593;05.568;606;0.043053
05.593;05.569;83;0.092162
05.593;05.570;23;0.008746
05.593;05.571;925;0.059253
05.593;05.572;906;0.081081
05.593;05.573;1817;0.034188
05.593;05.574;341;0.02994
05.593;05.575;1035;0.039711
05.593;05.576;72;0.113636
05.593;05.577;112;0.098039
05.593;05.578;151;0.086724
05.593;05.579;349;0.135135
05.593;05.580;67;0.121212
05.593;05.581;43;0.08939
05.593;05.582;399;0.108475
05.593;05.583;50;0.071856
05.593;05.584;122;0.03937
05.593;05.585;1012;0.098465
05.593;05.586;134;0.086503
05.593;05.587;60;0.012959
05.593;05.588;114;0.037736
05.593;05.589;332;0.03268
05.593;05.590;1290;0.038961
05.593;05.591;518;0.014894
05.593;05.592;39;0.041344
05.593;05.593;0;0
05.593;05.594;52;0.076923
05.593;05.595;221;0.00905
05.593;05.596;240;0.0125
05.593;05.597;15;0
05.593;05.598;20;0
05.593;05.599;13;0
05.593;05.600;163;0.02454
05.593;05.601;64;0.078125
05.593;05.604;300;0.01
05.593;05.607;199;0.030151
05.593;05.611;223;0.013453
05.593;05.613;635;0.03622
05.593;05.614;61;0.032787
05.593;05.615;141;0
05.593;05.616;95;0.021053
05.593;22.400;20;0
05.594;05.554;134;0.038462
05.594;05.555;36;0
05.594;05.556;556;0
05.594;05.557;343;0.007092
05.594;05.558;111;0.050725
05.594;05.559;147;0.075829
05.594;05.560;71;0.118519
05.594;05.561;74;0.060634
05.594;05.562;77;0.040619
05.594;05.563;86;0.096386
05.594;05.564;67;0.002899
05.594;05.565;1298;0
05.594;05.566;477;0.068182
05.594;05.567;3371;0.049068
05.594;05.568;885;0.006211
05.594;05.569;77;0.035228
05.594;05.570;128;0.02
05.594;05.571;1022;0.006369
05.594;05.572;1161;0.014778
05.594;05.573;343;0.007444
05.594;05.574;1097;0.008929
05.594;05.575;111;0.067308
05.594;05.576;117;0.043744
05.594;05.577;167;0.048544
05.594;05.578;277;0.031674
05.594;05.579;132;0.036949
05.594;05.580;102;0.031746
05.594;05.581;934;0.021127
05.594;05.582;111;0
05.594;05.583;231;0.0558
05.594;05.584;1197;0.047179
05.594;05.585;295;0.002304
05.594;05.586;167;0.034483
05.594;05.587;127;0.015564
05.594;05.588;782;0.033333
05.594;05.589;1341;0.005013
05.594;05.590;463;0.013736
05.594;05.591;53;0.013699
05.594;05.592;306;0.014851
05.594;05.593;77;0.013793
05.594;05.594;0;0
05.594;05.595;47;0.021277
05.594;05.596;50;0.06
05.594;05.597;2;0.016807
05.594;05.598;6;0.034965
05.594;05.599;2;0.010929
05.594;05.600;17;0
05.594;05.601;40;0.1
05.594;05.604;78;0.089744
05.594;05.607;58;0.034483
05.594;05.611;77;0.064935
05.594;05.613;115;0.069565
05.594;05.614;13;0
05.594;05.615;71;0
05.594;05.616;39;0.025641
05.594;22.400;1;0.035088
05.595;05.554;470;0.015483
05.595;05.555;387;0.021244
05.595;05.556;182;0.052419
05.595;05.557;139;0
05.595;05.558;102;0
05.595;05.559;141;0
05.595;05.560;138;0.006289
05.595;05.561;211;0.044599
05.595;05.562;135;0.05
05.595;05.563;1072;0.006623
05.595;05.564;517;0.004444
05.595;05.565;332;0.017766
05.595;05.566;690;0.046512
05.595;05.567;77;0.04918
05.595;05.568;44;0.080357
05.595;05.569;1019;0.140845
05.595;05.570;805;0.09697
05.595;05.571;2129;0.089674
05.595;05.572;100;0.083333
05.595;05.573;157;0.044444
05.595;05.574;203;0
05.595;05.575;403;0.067873
05.595;05.576;112;0.075791
05.595;05.577;104;0.007828
05.595;05.578;983;0
05.595;05.579;103;0.04918
05.595;05.580;221;0.060606
05.595;05.581;1678;0.012146
05.595;05.582;315;0.033981
05.595;05.583;142;0.029762
05.595;05.584;131;0.016043
05.595;05.585;681;0.027273
05.595;05.586;1081;0.029197
05.595;05.587;868;0.04386
05.595;05.588;58;0.044586
05.595;05.589;257;0.081633
05.595;05.590;60;0.062414
05.595;05.591;798;0.032103
05.595;05.592;364;0.09201
05.595;05.593;219;0
05.595;05.594;202;0.019417
05.595;05.595;0;0
05.595;05.596;1087;0.023919
05.595;05.597;71;0
05.595;05.598;71;0
05.595;05.599;57;0
05.595;05.600;450;0.026667
05.595;05.601;50;0
05.595;05.604;310;0.029032
05.595;05.607;138;0.021739
05.595;05.611;479;0.006263
05.595;05.613;202;0.009901
05.595;05.614;212;0.014151
05.595;05.615;1740;0
05.595;05.616;136;0.036765
05.595;22.400;43;0
05.596;05.554;145;0.114286
05.596;05.555;119;0.004049
05.596;05.556;143;0.058228
05.596;05.557;183;0
05.596;05.558;114;0
05.596;05.559;1098;0.009569
05.596;05.560;659;0
05.596;05.561;248;0.03252
05.596;05.562;1189;0.015444
05.596;05.563;79;0.017857
05.596;05.564;30;0.028169
05.596;05.565;318;0.009501
05.596;05.566;1009;0.007812
05.596;05.567;100;0.037037
05.596;05.568;151;0
05.596;05.569;225;0.02381
05.596;05.570;394;0.022099
05.596;05.571;86;0.010597
05.596;05.572;61;0.033333
05.596;05.573;784;0
05.596;05.574;71;0
05.596;05.575;165;0
05.596;05.576;1104;0
05.596;05.577;240;0.014793
05.596;05.578;90;0
05.596;05.579;123;0
05.596;05.580;442;0
05.596;05.581;1359;0.017647
05.596;05.582;511;0
05.596;05.583;46;0
05.596;05.584;244;0.00597
05.596;05.585;66;0
05.596;05.586;494;0.03252
05.596;05.587;412;0
05.596;05.588;168;0.012579
05.596;05.589;187;0
05.596;05.590;110;0.031746
05.596;05.591;137;0.016
05.596;05.592;114;0.011976
05.596;05.593;157;0.019886
05.596;05.594;98;0.054545
05.596;05.595;1458;0.097561
05.596;05.596;0;0
05.596;05.597;42;0
05.596;05.598;52;0
05.596;05.599;32;0
05.596;05.600;419;0.038186
05.596;05.601;63;0.063492
05.596;05.604;576;0.03125
05.596;05.607;386;0.025907
05.596;05.611;379;0.013193
05.596;05.613;231;0.034632
05.596;05.614;119;0.008403
05.596;05.615;871;0
05.596;05.616;88;0.045455
05.596;22.400;26;0.038462
05.597;05.554;623;0.048292
05.597;05.555;413;0.091667
05.597;05.556;814;0.059406
05.597;05.557;103;0.052116
05.597;05.558;35;0.028777
05.597;05.559;741;0.077922
05.597;05.560;395;0.007692
05.597;05.561;49;0.082734
05.597;05.562;74;0.045359
05.597;05.563;209;0.00436
05.597;05.564;30;0.040816
05.597;05.565;123;0.017094
05.597;05.566;259;0.043478
05.597;05.567;112;0.002535
05.597;05.568;71;0.008757
05.597;05.569;842;0.016854
05.597;05.570;128;0.005682
05.597;05.571;135;0.017391
05.597;05.572;32;0.014815
05.597;05.573;294;0.033058
05.597;05.574;362;0.046243
05.597;05.575;1038;0.033898
05.597;05.576;120;0.021505
05.597;05.577;49;0.039286
05.597;05.578;37;0.043103
05.597;05.579;671;0
05.597;05.580;134;0.019417
05.597;05.581;338;0.083333
05.597;05.582;132;0
05.597;05.583;158;0
05.597;05.584;36;0.037037
05.597;05.585;170;0
05.597;05.586;55;0.092593
05.597;05.587;34;0.119048
05.597;05.588;335;0.162791
05.597;05.589;167;0
05.597;05.590;123;0.094595
05.597;05.591;718;0.029412
05.597;05.592;159;0.23913
05.597;05.593;26;0
05.597;05.594;126;0.10596
05.597;05.595;125;0.051546
05.597;05.596;167;0.084444
05.597;05.597;0;0
05.597;05.598;636;0.014151
05.597;05.599;695;0.025899
05.597;05.600;4;0.066667
05.597;05.601;79;0.012658
05.597;05.604;3;0
05.597;05.607;2;0
05.597;05.611;190;0.010526
05.597;05.613;58;0
05.597;05.614;65;0.030769
05.597;05.615;147;0
05.597;05.616;166;0.018072
05.597;22.400;21;0
05.598;05.554;352;0
05.598;05.555;110;0
05.598;05.556;123;0.061111
05.598;05.557;849;0.013158
05.598;05.558;120;0.008929
05.598;05.559;202;0
05.598;05.560;1938;0.105882
05.598;05.561;278;0
05.598;05.562;154;0
05.598;05.563;130;0.045045
05.598;05.564;834;0.020408
05.598;05.565;1433;0.052632
05.598;05.566;1376;0
05.598;05.567;49;0.083333
05.598;05.568;234;0
05.598;05.569;69;0.105455
05.598;05.570;789;0
05.598;05.571;571;0.061728
05.598;05.572;178;0
05.598;05.573;176;0.028302
05.598;05.574;115;0
05.598;05.575;135;0.060976
05.598;05.576;121;0.027586
05.598;05.577;173;0.107143
05.598;05.578;118;0
05.598;05.579;930;0
05.598;05.580;560;0.053846
05.598;05.581;348;0.030928
05.598;05.582;1954;0
05.598;05.583;103;0
05.598;05.584;36;0.017544
05.598;05.585;13;0.114894
05.598;05.586;21;0.042553
05.598;05.587;54;0.063492
05.598;05.588;5;0
05.598;05.589;54;0
05.598;05.590;126;0
05.598;05.591;43;0
05.598;05.592;29;0.033333
05.598;05.593;148;0.0625
05.598;05.594;34;0.105263
05.598;05.595;46;0
05.598;05.596;5;0.015228
05.598;05.597;151;0.038462
05.598;05.598;0;0
05.598;05.599;595;0.018487
05.598;05.600;29;0
05.598;05.601;34;0.029412
05.598;05.604;8;0
05.598;05.607;8;0.032258
05.598;05.611;181;0.005525
05.598;05.613;110;0.018182
05.598;05.614;53;0.037736
05.598;05.615;109;0
05.598;05.616;119;0
05.598;22.400;16;0.0625
05.599;05.554;97;0
05.599;05.555;225;0
05.599;05.556;60;0.065934
05.599;05.557;13;0
05.599;05.558;11;0.072539
05.599;05.559;47;0
05.599;05.560;37;0.073171
05.599;05.561;360;0.02924
05.599;05.562;76;0
05.599;05.563;112;0
05.599;05.564;9;0
05.599;05.565;85;0.103825
05.599;05.566;9;0.028571
05.599;05.567;10;0
05.599;05.568;111;0
05.599;05.569;49;0
05.599;05.570;38;0.144487
05.599;05.571;110;0.035088
05.599;05.572;108;0
05.599;05.573;6;0
05.599;05.574;275;0
05.599;05.575;107;0
05.599;05.576;81;0
05.599;05.577;10;0.020408
05.599;05.578;106;0.054545
05.599;05.579;14;0.018519
05.599;05.580;82;0.017857
05.599;05.581;145;0.026042
05.599;05.582;28;0
05.599;05.583;13;0
05.599;05.584;33;0
05.599;05.585;130;0
05.599;05.586;97;0
05.599;05.587;69;0.076355
05.599;05.588;18;0.045775
05.599;05.589;57;0.100917
05.599;05.590;235;0.082569
05.599;05.591;47;0.028278
05.599;05.592;63;0.083916
05.599;05.593;13;0.065934
05.599;05.594;22;0
05.599;05.595;9;0.058824
05.599;05.596;22;0.054054
05.599;05.597;30;0.021277
05.599;05.598;64;0.084746
05.599;05.599;0;0
05.599;05.600;9;0
05.599;05.601;47;0
05.599;05.604;1;0
05.599;05.607;3;0
05.599;05.611;137;0.021898
05.599;05.613;54;0
05.599;05.614;52;0.038462
05.599;05.615;108;0
05.599;05.616;164;0.012195
05.599;22.400;17;0.117647
05.600;05.554;57;0
05.600;05.555;143;0.052632
05.600;05.556;197;0
05.600;05.557;26;0
05.600;05.558;77;0
05.600;05.559;31;0.027273
05.600;05.560;5;0
05.600;05.561;98;0
05.600;05.562;91;0.013158
05.600;05.563;13;0.017677
05.600;05.564;193;0.015385
05.600;05.565;22;0
05.600;05.566;82;0.075
05.600;05.567;171;0
05.600;05.568;46;0
05.600;05.569;19;0
05.600;05.570;29;0.105691
05.600;05.571;183;0
05.600;05.572;140;0.068323
05.600;05.573;79;0.054545
05.600;05.574;25;0.045455
05.600;05.575;62;0
05.600;05.576;263;0.052632
05.600;05.577;57;0.085106
05.600;05.578;61;0.057971
05.600;05.579;14;0
05.600;05.580;24;0
05.600;05.581;14;0.064516
05.600;05.582;22;0.10989
05.600;05.583;49;0.076923
05.600;05.584;55;0.013333
05.600;05.585;54;0
05.600;05.586;224;0
05.600;05.587;192;0
05.600;05.588;45;0.038462
05.600;05.589;107;0.086957
05.600;05.590;27;0.021277
05.600;05.591;2;0.029126
05.600;05.592;63;0.022727
05.600;05.593;406;0.073529
05.600;05.594;284;0
05.600;05.595;436;0
05.600;05.596;109;0.038961
05.600;05.597;389;0
05.600;05.598;143;0.034091
05.600;05.599;91;0.096121
05.600;05.600;0;0
05.600;05.601;14;0.071429
05.600;05.604;270;0.018519
05.600;05.607;141;0.028369
05.600;05.611;133;0.007519
05.600;05.613;88;0.022727
05.600;05.614;62;0
05.600;05.615;113;0
05.600;05.616;150;0.02
05.600;22.400;17;0.058824
05.601;05.554;31;0.136842
05.601;05.555;255;0.02459
05.601;05.556;259;0.084507
05.601;05.557;235;0.094017
05.601;05.558;59;0
05.601;05.559;45;0.09396
05.601;05.560;31;0.149425
05.601;05.561;98;0.031746
05.601;05.562;94;0.028571
05.601;05.563;76;0
05.601;05.564;49;0
05.601;05.565;54;0
05.601;05.566;32;0
05.601;05.567;110;0.020202
05.601;05.568;22;0.016949
05.601;05.569;21;0.034091
05.601;05.570;380;0
05.601;05.571;396;0.072289
05.601;05.572;65;0
05.601;05.573;206;0
05.601;05.574;80;0.043478
05.601;05.575;4;0.078125
05.601;05.576;11;0.018182
05.601;05.577;123;0
05.601;05.578;20;0.028846
05.601;05.579;322;0
05.601;05.580;110;0.098592
05.601;05.581;44;0.114391
05.601;05.582;10;0.083682
05.601;05.583;38;0.068536
05.601;05.584;188;0.048193
05.601;05.585;69;0.009901
05.601;05.586;25;0.083174
05.601;05.587;7;0.091657
05.601;05.588;93;0.033088
05.601;05.589;91;0.037736
05.601;05.590;65;0.044118
05.601;05.591;75;0.072289
05.601;05.592;3;0.011331
05.601;05.593;9;0.05291
05.601;05.594;3;0.060241
05.601;05.595;26;0.006289
05.601;05.596;46;0.04
05.601;05.597;94;0.034682
05.601;05.598;103;0.071856
05.601;05.599;88;0.057034
05.601;05.600;340;0.03681
05.601;05.601;0;0
05.601;05.604;52;0.038462
05.601;05.607;43;0.116279
05.601;05.611;132;0.022727
05.601;05.613;135;0.02963
05.601;05.614;60;0.083333
05.601;05.615;82;0
05.601;05.616;93;0.010753
05.601;22.400;4;0.063205
05.604;05.554;23;0.059041
05.604;05.555;61;0.09816
05.604;05.556;77;0
05.604;05.557;5;0.011364
05.604;05.558;88;0.0625
05.604;05.559;593;0.181818
05.604;05.560;95;0.120968
05.604;05.561;122;0.090278
05.604;05.562;142;0.125
05.604;05.563;117;0
05.604;05.564;6;0.144444
05.604;05.565;149;0.097561
05.604;05.566;87;0.108108
05.604;05.567;63;0.155556
05.604;05.568;35;0
05.604;05.569;4;0
05.604;05.570;3;0
05.604;05.571;29;0
05.604;05.572;13;0.046154
05.604;05.573;99;0.034483
05.604;05.574;59;0.065217
05.604;05.575;88;0
05.604;05.576;0;0.058333
05.604;05.577;83;0
05.604;05.578;1;0
05.604;05.579;2;0.074468
05.604;05.580;92;0.129412
05.604;05.581;64;0.02381
05.604;05.582;55;0
05.604;05.583;83;0.039216
05.604;05.584;104;0
05.604;05.585;4;0.071429
05.604;05.586;71;0.068966
05.604;05.587;271;0.112903
05.604;05.588;956;0.011765
05.604;05.589;321;0.085443
05.604;05.590;166;0.070968
05.604;05.591;101;0.039474
05.604;05.592;1046;0.055556
05.604;05.593;851;0.022346
05.604;05.594;272;0.052083
05.604;05.595;53;0.035503
05.604;05.596;272;0.063953
05.604;05.597;83;0.06
05.604;05.598;353;0.035088
05.604;05.599;378;0
05.604;05.600;249;0.007812
05.604;05.601;159;0.065041
05.604;05.604;0;0
05.604;05.607;521;0.024952
05.604;05.611;182;0.021978
05.604;05.613;222;0.040541
05.604;05.614;83;0.036145
05.604;05.615;134;0
05.604;05.616;117;0
05.604;22.400;32;0.0625
05.607;05.554;150;0.044335
05.607;05.555;173;0.028571
05.607;05.556;167;0.042328
05.607;05.557;263;0.06383
05.607;05.558;163;0.018182
05.607;05.559;886;0
05.607;05.560;542;0.036697
05.607;05.561;163;0
05.607;05.562;400;0.038835
05.607;05.563;88;0.049383
05.607;05.564;16;0
05.607;05.565;110;0.076471
05.607;05.566;124;0.06032
05.607;05.567;144;0.013655
05.607;05.568;128;0.048387
05.607;05.569;5;0.032143
05.607;05.570;180;0.076923
05.607;05.571;82;0.002404
05.607;05.572;74;0.019231
05.607;05.573;45;0.029851
05.607;05.574;7;0.022321
05.607;05.575;7;0.031056
05.607;05.576;28;0.012903
05.607;05.577;18;0.048611
05.607;05.578;65;0.02449
05.607;05.579;29;0.040816
05.607;05.580;46;0.040404
05.607;05.581;5;0.043796
05.607;05.582;120;0.079268
05.607;05.583;2;0
05.607;05.584;2;0.043478
05.607;05.585;94;0.023256
05.607;05.586;85;0.061571
05.607;05.587;42;0
05.607;05.588;69;0.053985
05.607;05.589;102;0.121951
05.607;05.590;4;0.045872
05.607;05.591;224;0.136364
05.607;05.592;116;0.032558
05.607;05.593;62;0.0625
05.607;05.594;85;0
05.607;05.595;316;0
05.607;05.596;155;0.033333
05.607;05.597;76;0.016667
05.607;05.598;18;0.019231
05.607;05.599;179;0.038462
05.607;05.600;96;0.047244
05.607;05.601;169;0.084746
05.607;05.604;172;0.044444
05.607;05.607;0;0
05.607;05.611;116;0.034483
05.607;05.613;189;0.058201
05.607;05.614;42;0.047619
05.607;05.615;96;0
05.607;05.616;104;0.009615
05.607;22.400;11;0
05.611;05.554;50;0.052632
05.611;05.555;57;0.060606
05.611;05.556;48;0.105263
05.611;05.557;128;0
05.611;05.558;123;0.015873
05.611;05.559;203;0
05.611;05.560;175;0
05.611;05.561;189;0.068826
05.611;05.562;470;0.100917
05.611;05.563;55;0.025641
05.611;05.564;122;0.2
05.611;05.565;109;0.107692
05.611;05.566;7;0
05.611;05.567;309;0
05.611;05.568;162;0
05.611;05.569;136;0.107143
05.611;05.570;850;0.041667
05.611;05.571;1376;0.036364
05.611;05.572;952;0
05.611;05.573;62;0.032
05.611;05.574;280;0
05.611;05.575;78;0
05.611;05.576;1664;0.070866
05.611;05.577;780;0.063492
05.611;05.578;268;0
05.611;05.579;224;0
05.611;05.580;161;0.0625
05.611;05.581;155;0
05.611;05.582;144;0
05.611;05.583;245;0
05.611;05.584;98;0
05.611;05.585;990;0.016807
05.611;05.586;685;0.007812
05.611;05.587;328;0
05.611;05.588;1751;0
05.611;05.589;138;0.02809
05.611;05.590;43;0.054054
05.611;05.591;471;0.013699
05.611;05.592;37;0
05.611;05.593;389;0
05.611;05.594;246;0
05.611;05.595;109;0
05.611;05.596;22;0.03125
05.611;05.597;215;0.035714
05.611;05.598;32;0.027027
05.611;05.599;117;0.05
05.611;05.600;85;0.014493
05.611;05.601;90;0.017778
05.611;05.604;60;0
05.611;05.607;52;0
05.611;05.611;0;0
05.611;05.613;625;0.0272
05.611;05.614;231;0.025974
05.611;05.615;726;0
05.611;05.616;152;0.052632
05.611;22.400;25;0.08
05.613;05.554;26;0.010152
05.613;05.555;127;0
05.613;05.556;59;0.096539
05.613;05.557;45;0.028369
05.613;05.558;209;0.098039
05.613;05.559;297;0.046322
05.613;05.560;76;0.105634
05.613;05.561;166;0.03207
05.613;05.562;63;0.052764
05.613;05.563;12;0.060241
05.613;05.564;12;0.011364
05.613;05.565;247;0.030488
05.613;05.566;109;0.079602
05.613;05.567;78;0.089172
05.613;05.568;20;0.053968
05.613;05.569;65;0.040541
