subject_code_1;subject_code_2;popularity_score
05.560;05.589;0.002372
05.560;05.590;0.002
05.560;05.591;0.011568
05.560;05.592;0.037468
05.560;05.593;0.004932
05.560;05.594;0.030532
05.560;05.595;0.004574
05.560;05.596;0.004636
05.560;05.597;0.006649
05.560;05.598;0.011361
05.560;05.599;0.006746
05.560;05.600;0.007467
05.560;05.601;0.015341
05.560;05.604;0.006305
05.560;05.607;0.008491
05.560;05.611;0.00167
05.560;05.613;0.00755
05.560;05.614;0.008002
05.560;05.615;0.006997
05.560;05.616;0.000935
05.560;22.400;0.012655
05.561;05.554;0.04669
05.561;05.555;0.177882
05.561;05.556;0.089998
05.561;05.557;0.040998
05.561;05.558;0.172309
05.561;05.559;0.273701
05.561;05.560;0.009292
05.561;05.561;0
05.561;05.562;0.000618
05.561;05.563;0.00072
05.561;05.564;0.002386
05.561;05.565;0.000669
05.561;05.566;0.004258
05.561;05.567;0.00191
05.561;05.568;0.00262
05.561;05.569;0.005065
05.561;05.570;0.000575
05.561;05.571;0.003019
05.561;05.572;0.004142
05.561;05.573;0.003239
05.561;05.574;0.009166
05.561;05.575;0.002697
05.561;05.576;0.059283
05.561;05.577;0.065192
05.561;05.578;0.104028
05.561;05.579;0.046061
05.561;05.580;0.06446
05.561;05.581;0.173062
05.561;05.582;0.006065
05.561;05.583;0.08369
05.561;05.584;0.024666
05.561;05.585;0.002956
05.561;05.586;0.021114
05.561;05.587;0.041671
05.561;05.588;0.091509
05.561;05.589;0.007697
05.561;05.590;0.001943
05.561;05.591;0.006954
05.561;05.592;0.04622
05.561;05.593;0.022472
05.561;05.594;0.09873
05.561;05.595;0.002748
05.561;05.596;0.006565
05.561;05.597;0.044261
05.561;05.598;0.046109
05.561;05.599;0.07297
05.561;05.600;0.07329
05.561;05.601;0.081335
05.561;05.604;0.020972
05.561;05.607;0.046285
05.561;05.611;0.002735
05.561;05.613;0.013478
05.561;05.614;0.00178
05.561;05.615;0.002346
05.561;05.616;0.056023
05.561;22.400;0.008331
05.562;05.554;0.108236
05.562;05.555;0.037134
05.562;05.556;0.003031
05.562;05.557;0.019868
05.562;05.558;0.143371
05.562;05.559;0.131739
05.562;05.560;0.021506
05.562;05.561;0.001654
05.562;05.562;0
05.562;05.563;0.000282
05.562;05.564;0.001649
05.562;05.565;0.000558
05.562;05.566;0.002836
05.562;05.567;0.00312
05.562;05.568;0.000801
05.562;05.569;0.001096
05.562;05.570;0.000206
05.562;05.571;0.000888
05.562;05.572;0.005192
05.562;05.573;0.002948
05.562;05.574;0.025615
05.562;05.575;0.002893
05.562;05.576;0.110484
05.562;05.577;0.225753
05.562;05.578;0.054175
05.562;05.579;0.047247
05.562;05.580;0.064318
05.562;05.581;0.063457
05.562;05.582;0.003082
05.562;05.583;0.090409
05.562;05.584;0.023406
05.562;05.585;0.002873
05.562;05.586;0.008252
05.562;05.587;0.046744
05.562;05.588;0.027997
05.562;05.589;0.004035
05.562;05.590;0.000646
05.562;05.591;0.009966
05.562;05.592;0.144044
05.562;05.593;0.006743
05.562;05.594;0.033535
05.562;05.595;0.005916
05.562;05.596;0.007033
05.562;05.597;0.018088
05.562;05.598;0.023961
05.562;05.599;0.024687
05.562;05.600;0.0119
05.562;05.601;0.048037
05.562;05.604;0.012445
05.562;05.607;0.015442
05.562;05.611;0.001169
05.562;05.613;0.011525
05.562;05.614;0.00035
05.562;05.615;0.005634
05.562;05.616;0.022308
05.562;22.400;0.005244
05.563;05.554;0.007574
05.563;05.555;1
05.563;05.556;0.014478
05.563;05.557;0.209104
05.563;05.558;0.003729
05.563;05.559;0.00717
05.563;05.560;0.054487
05.563;05.561;0.080533
05.563;05.562;0.041532
05.563;05.563;0
05.563;05.564;0.001763
05.563;05.565;0.000146
05.563;05.566;0.001818
05.563;05.567;0.002643
05.563;05.568;0.001193
05.563;05.569;0.00146
05.563;05.570;0.000139
05.563;05.571;0.000875
05.563;05.572;0.002582
05.563;05.573;0.000946
05.563;05.574;0.020903
05.563;05.575;0.001963
05.563;05.576;0.025389
05.563;05.577;0.065118
05.563;05.578;0.092702
05.563;05.579;0.026948
05.563;05.580;0.020072
05.563;05.581;0.027973
05.563;05.582;0.002477
05.563;05.583;1
05.563;05.584;0.00869
05.563;05.585;0.002117
05.563;05.586;0.009633
05.563;05.587;0.021998
05.563;05.588;0.015917
05.563;05.589;0.003967
05.563;05.590;0.000696
05.563;05.591;0.015119
05.563;05.592;1
05.563;05.593;0.009192
05.563;05.594;0.053524
05.563;05.595;0.006744
05.563;05.596;0.007263
05.563;05.597;0.017756
05.563;05.598;0.061345
05.563;05.599;0.034634
05.563;05.600;0.026422
05.563;05.601;0.044385
05.563;05.604;0.009666
05.563;05.607;0.014218
05.563;05.611;0.001737
05.563;05.613;0.009375
05.563;05.614;0.00016
05.563;05.615;0.010334
05.563;05.616;0.014854
05.563;22.400;0.002015
05.564;05.554;0.063088
05.564;05.555;0.098714
05.564;05.556;0.044468
05.564;05.557;0.082477
05.564;05.558;0.001919
05.564;05.559;0.027165
05.564;05.560;0.000384
05.564;05.561;0.003073
05.564;05.562;0.07072
05.564;05.563;0.010734
05.564;05.564;0
05.564;05.565;0.001714
05.564;05.566;0.001069
05.564;05.567;0.001521
05.564;05.568;0.001877
05.564;05.569;0.00074
05.564;05.570;0.001525
05.564;05.571;0.001621
05.564;05.572;0.003399
05.564;05.573;0.000862
05.564;05.574;0.017105
05.564;05.575;0.002246
05.564;05.576;0.015724
05.564;05.577;0.051799
05.564;05.578;0.046958
05.564;05.579;0.018248
05.564;05.580;0.028777
05.564;05.581;0.074018
05.564;05.582;0.001887
05.564;05.583;0.091391
05.564;05.584;0.010206
05.564;05.585;0.001411
05.564;05.586;0.009089
05.564;05.587;0.0711
05.564;05.588;0.099027
05.564;05.589;0.005781
05.564;05.590;0.000883
05.564;05.591;0.015645
05.564;05.592;0.059805
05.564;05.593;0.006748
05.564;05.594;0.027806
05.564;05.595;0.004015
05.564;05.596;0.003957
05.564;05.597;0.011253
05.564;05.598;0.028399
05.564;05.599;0.025211
05.564;05.600;0.012411
05.564;05.601;0.02469
05.564;05.604;0.010519
05.564;05.607;0.017626
05.564;05.611;0.001987
05.564;05.613;0.012666
05.564;05.614;0.004226
05.564;05.615;0.004084
05.564;05.616;0.010666
05.564;22.400;0.035993
05.565;05.554;0.001058
05.565;05.555;0.000671
05.565;05.556;0.000697
05.565;05.557;0.001423
05.565;05.558;0.002171
05.565;05.559;0.000867
05.565;05.560;0.000474
05.565;05.561;0.001064
05.565;05.562;0.00164
05.565;05.563;0.000636
05.565;05.564;0.001983
05.565;05.565;0
05.565;05.566;0.002105
05.565;05.567;0.002542
05.565;05.568;0.001613
05.565;05.569;0.001926
05.565;05.570;0.00025
05.565;05.571;0.001704
05.565;05.572;0.00597
05.565;05.573;0.001306
05.565;05.574;0.025905
05.565;05.575;0.003167
05.565;05.576;0.069045
05.565;05.577;0.245708
05.565;05.578;0.03244
05.565;05.579;0.042841
05.565;05.580;0.096194
05.565;05.581;0.076773
05.565;05.582;0.003114
05.565;05.583;0.096184
05.565;05.584;0.029411
05.565;05.585;0.002199
05.565;05.586;0.020852
05.565;05.587;0.041028
05.565;05.588;0.215273
05.565;05.589;0.008341
05.565;05.590;0.001812
05.565;05.591;0.012878
05.565;05.592;0.116562
05.565;05.593;0.029067
05.565;05.594;0.289483
05.565;05.595;0.004127
05.565;05.596;0.006227
05.565;05.597;0.018973
05.565;05.598;0.045355
05.565;05.599;0.024125
05.565;05.600;0.043386
05.565;05.601;0.074991
05.565;05.604;0.019235
05.565;05.607;0.027365
05.565;05.611;0.002207
05.565;05.613;0.017901
05.565;05.614;0.000436
05.565;05.615;0.004476
05.565;05.616;0.080969
05.565;22.400;0.003599
05.566;05.554;0.001828
05.566;05.555;0.001082
05.566;05.556;0.001681
05.566;05.557;0.000505
05.566;05.558;0.001334
05.566;05.559;0.005014
05.566;05.560;0.000729
05.566;05.561;0.017535
05.566;05.562;0.0031
05.566;05.563;0.03494
05.566;05.564;0.061083
05.566;05.565;0.113868
05.566;05.566;0
05.566;05.567;0.000865
05.566;05.568;0.001054
05.566;05.569;0.000667
05.566;05.570;0.0018
05.566;05.571;0.00093
05.566;05.572;0.001315
05.566;05.573;0.001286
05.566;05.574;0.019376
05.566;05.575;0.002249
05.566;05.576;0.020248
05.566;05.577;0.047003
05.566;05.578;0.039375
05.566;05.579;0.008411
05.566;05.580;0.020288
05.566;05.581;0.015195
05.566;05.582;0.000786
05.566;05.583;0.017145
05.566;05.584;0.006734
05.566;05.585;0.001519
05.566;05.586;0.003222
05.566;05.587;0.011312
05.566;05.588;0.032359
05.566;05.589;0.002023
05.566;05.590;0.001184
05.566;05.591;0.009616
05.566;05.592;0.28016
05.566;05.593;0.003404
05.566;05.594;0.026568
05.566;05.595;0.009065
05.566;05.596;0.005737
05.566;05.597;0.006112
05.566;05.598;0.010343
05.566;05.599;0.010666
05.566;05.600;0.007111
05.566;05.601;0.012296
05.566;05.604;0.006293
05.566;05.607;0.008807
05.566;05.611;0.001105
05.566;05.613;0.003405
05.566;05.614;0.006271
05.566;05.615;0.006154
05.566;05.616;0.008119
05.566;22.400;0.01578
05.567;05.554;0.038294
05.567;05.555;0.055316
05.567;05.556;0.073901
05.567;05.557;0.003874
05.567;05.558;0.051617
05.567;05.559;0.020508
05.567;05.560;0.002574
05.567;05.561;0.014392
05.567;05.562;0.066379
05.567;05.563;0.166304
05.567;05.564;0.005566
05.567;05.565;0.000861
05.567;05.566;0.011768
05.567;05.567;0
05.567;05.568;0.002156
05.567;05.569;0.001323
05.567;05.570;0.002877
05.567;05.571;0.001953
05.567;05.572;0.000952
05.567;05.573;0.001474
05.567;05.574;0.007654
05.567;05.575;0.00133
05.567;05.576;0.044709
05.567;05.577;0.060253
05.567;05.578;0.02926
05.567;05.579;0.017489
05.567;05.580;0.0405
05.567;05.581;0.044769
05.567;05.582;0.001797
05.567;05.583;0.0343
05.567;05.584;0.014554
05.567;05.585;0.00181
05.567;05.586;0.005349
05.567;05.587;0.045769
05.567;05.588;0.125691
05.567;05.589;0.003158
05.567;05.590;0.001343
05.567;05.591;0.006701
05.567;05.592;0.066503
05.567;05.593;0.006581
05.567;05.594;0.02864
05.567;05.595;0.002969
05.567;05.596;0.004316
05.567;05.597;0.01109
05.567;05.598;0.028534
05.567;05.599;0.019191
05.567;05.600;0.022437
05.567;05.601;0.019119
05.567;05.604;0.015435
05.567;05.607;0.040617
05.567;05.611;0.00187
05.567;05.613;0.006278
05.567;05.614;0.007972
05.567;05.615;0.002193
05.567;05.616;0.029306
05.567;22.400;0.061899
05.568;05.554;0.360028
05.568;05.555;0.009218
05.568;05.556;0.16193
05.568;05.557;0.003354
05.568;05.558;0.005082
05.568;05.559;0.023899
05.568;05.560;0.023116
05.568;05.561;0.024458
05.568;05.562;0.011559
05.568;05.563;0.027403
05.568;05.564;0.011551
05.568;05.565;0.024795
05.568;05.566;0.001278
05.568;05.567;0.014869
05.568;05.568;0
05.568;05.569;0.000683
05.568;05.570;0.000622
05.568;05.571;0.001077
05.568;05.572;0.002098
05.568;05.573;0.001044
05.568;05.574;0.011482
05.568;05.575;0.002372
05.568;05.576;0.030442
05.568;05.577;0.039569
05.568;05.578;0.041687
05.568;05.579;0.032329
05.568;05.580;0.039461
05.568;05.581;0.029749
05.568;05.582;0.001507
05.568;05.583;0.028993
05.568;05.584;0.021765
05.568;05.585;0.00216
05.568;05.586;0.007605
05.568;05.587;0.013142
05.568;05.588;0.114787
05.568;05.589;0.002865
05.568;05.590;0.001203
05.568;05.591;0.014216
05.568;05.592;0.18218
05.568;05.593;0.006707
05.568;05.594;0.05106
05.568;05.595;0.006037
05.568;05.596;0.005208
05.568;05.597;0.013895
05.568;05.598;0.024085
05.568;05.599;0.020816
05.568;05.600;0.013566
05.568;05.601;0.026006
05.568;05.604;0.00894
05.568;05.607;0.011766
05.568;05.611;0.000477
05.568;05.613;0.006086
05.568;05.614;0.004374
05.568;05.615;0.00671
05.568;05.616;0.017582
05.568;22.400;0.015927
05.569;05.554;0.00229
05.569;05.555;0.00344
05.569;05.556;0.022955
05.569;05.557;0.039572
05.569;05.558;4e-04
05.569;05.559;0.000872
05.569;05.560;0.001125
05.569;05.561;0.002564
05.569;05.562;0.001353
05.569;05.563;0.000384
05.569;05.564;0.00045
05.569;05.565;0.002144
05.569;05.566;0.000874
05.569;05.567;0.002099
05.569;05.568;0.003012
05.569;05.569;0
05.569;05.570;0.002533
05.569;05.571;0.000853
05.569;05.572;0.00123
05.569;05.573;0.000472
05.569;05.574;0.011544
05.569;05.575;0.001593
05.569;05.576;0.014031
05.569;05.577;0.011894
05.569;05.578;0.019234
05.569;05.579;0.049372
05.569;05.580;0.058707
05.569;05.581;0.038249
05.569;05.582;0.001609
05.569;05.583;0.067046
05.569;05.584;0.00421
05.569;05.585;0.001768
05.569;05.586;0.003196
05.569;05.587;0.009044
05.569;05.588;0.018564
05.569;05.589;0.00158
05.569;05.590;0.000729
05.569;05.591;0.01313
05.569;05.592;0.046483
05.569;05.593;0.00266
05.569;05.594;0.032082
05.569;05.595;0.005736
05.569;05.596;0.004311
05.569;05.597;0.010073
05.569;05.598;0.014753
05.569;05.599;0.013211
05.569;05.600;0.006494
05.569;05.601;0.022599
05.569;05.604;0.005759
05.569;05.607;0.007544
05.569;05.611;0.000723
05.569;05.613;0.006179
05.569;05.614;0.005926
05.569;05.615;0.006923
05.569;05.616;0.012265
05.569;22.400;0.018833
05.570;05.554;0.000977
05.570;05.555;0.001706
05.570;05.556;0.000157
05.570;05.557;0.002775
05.570;05.558;0.003879
05.570;05.559;0.001216
05.570;05.560;0.022328
05.570;05.561;0.003394
05.570;05.562;0.041613
05.570;05.563;0.031444
05.570;05.564;0.054984
05.570;05.565;0.049165
05.570;05.566;0.04808
05.570;05.567;0.119535
05.570;05.568;0.003246
05.570;05.569;0.028385
05.570;05.570;0
05.570;05.571;0.000975
05.570;05.572;0.002841
05.570;05.573;0.000767
05.570;05.574;0.01217
05.570;05.575;0.001751
05.570;05.576;0.016524
05.570;05.577;0.062506
05.570;05.578;0.072098
05.570;05.579;0.04619
05.570;05.580;0.103598
05.570;05.581;0.091678
05.570;05.582;0.004752
05.570;05.583;0.063161
05.570;05.584;0.013718
05.570;05.585;0.002419
05.570;05.586;0.008296
05.570;05.587;0.01934
05.570;05.588;0.04998
05.570;05.589;0.003973
05.570;05.590;0.000678
05.570;05.591;0.012392
05.570;05.592;0.146977
05.570;05.593;0.00813
05.570;05.594;0.066531
05.570;05.595;0.006162
05.570;05.596;0.007348
05.570;05.597;0.011994
05.570;05.598;0.015153
05.570;05.599;0.027515
05.570;05.600;0.02171
05.570;05.601;0.17225
05.570;05.604;0.01264
05.570;05.607;0.01982
05.570;05.611;0.001094
05.570;05.613;0.012081
05.570;05.614;7.3e-05
05.570;05.615;0.007981
05.570;05.616;0.014449
05.570;22.400;0.002816
05.571;05.554;0.021863
05.571;05.555;0.002754
05.571;05.556;0.01254
05.571;05.557;0.024149
05.571;05.558;0.032025
05.571;05.559;0.005342
05.571;05.560;0.001107
05.571;05.561;0.016312
05.571;05.562;0.13261
05.571;05.563;0.009571
05.571;05.564;0.034082
05.571;05.565;0.006476
05.571;05.566;0.011339
05.571;05.567;0.049767
05.571;05.568;0.042365
05.571;05.569;0.068115
05.571;05.570;0.055155
05.571;05.571;0
05.571;05.572;0.001153
05.571;05.573;0.000835
05.571;05.574;0.007805
05.571;05.575;0.00136
05.571;05.576;0.014762
05.571;05.577;0.017484
05.571;05.578;0.018761
05.571;05.579;0.011123
05.571;05.580;0.00626
05.571;05.581;0.012709
05.571;05.582;0.000989
05.571;05.583;0.008513
05.571;05.584;0.004614
05.571;05.585;0.001062
05.571;05.586;0.00305
05.571;05.587;0.004244
05.571;05.588;0.008919
05.571;05.589;0.00112
05.571;05.590;0.000834
05.571;05.591;0.008493
05.571;05.592;0.023019
05.571;05.593;0.002603
05.571;05.594;0.024152
05.571;05.595;0.005604
05.571;05.596;0.00343
05.571;05.597;0.006933
05.571;05.598;0.023833
05.571;05.599;0.013756
05.571;05.600;0.00767
05.571;05.601;0.008011
05.571;05.604;0.003406
05.571;05.607;0.005472
05.571;05.611;0.001074
05.571;05.613;0.00287
05.571;05.614;0.003466
05.571;05.615;0.004017
05.571;05.616;0.011498
05.571;22.400;0.011202
05.572;05.554;0.063945
05.572;05.555;0.015077
05.572;05.556;0.043711
05.572;05.557;0.001494
05.572;05.558;0.009655
05.572;05.559;0.000113
05.572;05.560;0.007766
05.572;05.561;0.079552
05.572;05.562;0.005654
05.572;05.563;0.000896
05.572;05.564;0.000643
05.572;05.565;0.001469
05.572;05.566;7e-04
05.572;05.567;0.000152
05.572;05.568;0.000282
05.572;05.569;0.001669
05.572;05.570;0.000507
05.572;05.571;0.002453
05.572;05.572;0
05.572;05.573;0.002414
05.572;05.574;0.005959
05.572;05.575;0.000601
05.572;05.576;0.035116
05.572;05.577;0.041126
05.572;05.578;0.028818
05.572;05.579;0.007472
05.572;05.580;0.009946
05.572;05.581;0.017307
05.572;05.582;0.000799
05.572;05.583;0.012396
05.572;05.584;0.004422
05.572;05.585;0.001024
05.572;05.586;0.002479
05.572;05.587;0.007714
05.572;05.588;0.025892
05.572;05.589;0.001357
05.572;05.590;0.001484
05.572;05.591;0.007229
05.572;05.592;0.035447
05.572;05.593;0.003696
05.572;05.594;0.067242
05.572;05.595;0.004659
05.572;05.596;0.00567
05.572;05.597;0.004996
05.572;05.598;0.019544
05.572;05.599;0.012323
05.572;05.600;0.010911
05.572;05.601;0.013569
05.572;05.604;0.005351
05.572;05.607;0.0079
05.572;05.611;0.001806
05.572;05.613;0.002689
05.572;05.614;0.006677
05.572;05.615;0.005096
05.572;05.616;0.025488
05.572;22.400;0.066583
05.573;05.554;0.00348
05.573;05.555;0.000736
05.573;05.556;0.001786
05.573;05.557;0.000176
05.573;05.558;0.000787
05.573;05.559;0.003659
05.573;05.560;0.000958
05.573;05.561;0.017405
05.573;05.562;0.003275
05.573;05.563;0.039475
05.573;05.564;0.111016
05.573;05.565;0.055888
05.573;05.566;0.043011
