subject_code_1;subject_code_2;overlap_data
05.574;05.556;0
05.574;05.557;0
05.574;05.558;0
05.574;05.559;0
05.574;05.560;0
05.574;05.561;0
05.574;05.562;0
05.574;05.563;0
05.574;05.564;0
05.574;05.565;0
05.574;05.566;0
05.574;05.567;0
05.574;05.568;0
05.574;05.569;0
05.574;05.570;0
05.574;05.571;0
05.574;05.572;0
05.574;05.573;0
05.574;05.574;0
05.574;05.575;0.564885
05.574;05.576;0.656489
05.574;05.577;0
05.574;05.578;0
05.574;05.579;0.458015
05.574;05.580;0
05.574;05.581;0.618321
05.574;05.582;0.450382
05.574;05.583;0.564885
05.574;05.584;0.618321
05.574;05.585;0.40458
05.574;05.586;0.603053
05.574;05.587;0.671756
05.574;05.588;0
05.574;05.589;0.610687
05.574;05.590;0
05.574;05.591;0.656489
05.574;05.592;0.671756
05.574;05.593;0
05.574;05.594;0
05.574;05.595;0
05.574;05.596;0
05.574;05.597;0.656489
05.574;05.598;0.709924
05.574;05.599;0.694656
05.574;05.600;0
05.574;05.601;0.648855
05.574;05.604;0
05.574;05.607;0
05.574;05.611;0.656489
05.574;05.613;0.70229
05.574;05.614;0
05.574;05.615;0
05.574;05.616;0.709924
05.574;22.400;0.709924
05.575;05.554;0
05.575;05.555;0
05.575;05.556;0
05.575;05.557;0
05.575;05.558;0
05.575;05.559;0
05.575;05.560;0
05.575;05.561;0
05.575;05.562;0
05.575;05.563;0
05.575;05.564;0
05.575;05.565;0
05.575;05.566;0
05.575;05.567;0.572519
05.575;05.568;0.335878
05.575;05.569;0.534351
05.575;05.570;0.610687
05.575;05.571;0.610687
05.575;05.572;0
05.575;05.573;0.519084
05.575;05.574;0.587786
05.575;05.575;0
05.575;05.576;0.641221
05.575;05.577;0.687023
05.575;05.578;0
05.575;05.579;0.496183
05.575;05.580;0
05.575;05.581;0.641221
05.575;05.582;0.450382
05.575;05.583;0.641221
05.575;05.584;0.618321
05.575;05.585;0.389313
05.575;05.586;0.641221
05.575;05.587;0.641221
05.575;05.588;0.496183
05.575;05.589;0.641221
05.575;05.590;0
05.575;05.591;0.603053
05.575;05.592;0.59542
05.575;05.593;0.687023
05.575;05.594;0.473282
05.575;05.595;0.664122
05.575;05.596;0.664122
05.575;05.597;0.59542
05.575;05.598;0.641221
05.575;05.599;0.641221
05.575;05.600;0.427481
05.575;05.601;0.641221
05.575;05.604;0.687023
05.575;05.607;0.687023
05.575;05.611;0.641221
05.575;05.613;0.641221
05.575;05.614;0
05.575;05.615;0.687023
05.575;05.616;0.641221
05.575;22.400;0.641221
05.576;05.554;0
05.576;05.555;0.625954
05.576;05.556;0.618321
05.576;05.557;0
05.576;05.558;0
05.576;05.559;0
05.576;05.560;0
05.576;05.561;0.641221
05.576;05.562;0.687023
05.576;05.563;0.687023
05.576;05.564;0
05.576;05.565;0.687023
05.576;05.566;0
05.576;05.567;0
05.576;05.568;0.679389
05.576;05.569;0.687023
05.576;05.570;0
05.576;05.571;0
05.576;05.572;0.687023
05.576;05.573;0.687023
05.576;05.574;0
05.576;05.575;0
05.576;05.576;0
05.576;05.577;0.51145
05.576;05.578;0.618321
05.576;05.579;0.496183
05.576;05.580;0.557252
05.576;05.581;0.816794
05.576;05.582;0.48855
05.576;05.583;0.755725
05.576;05.584;0.770992
05.576;05.585;0.541985
05.576;05.586;0.748092
05.576;05.587;0.854962
05.576;05.588;0
05.576;05.589;0.770992
05.576;05.590;0.465649
05.576;05.591;0.694656
05.576;05.592;0.687023
05.576;05.593;0.59542
05.576;05.594;0.549618
05.576;05.595;0.633588
05.576;05.596;0
05.576;05.597;0.80916
05.576;05.598;0.854962
05.576;05.599;0.78626
05.576;05.600;0
05.576;05.601;0.816794
05.576;05.604;0.442748
05.576;05.607;0
05.576;05.611;0.748092
05.576;05.613;0.854962
05.576;05.614;0.603053
05.576;05.615;0.435115
05.576;05.616;0.854962
05.576;22.400;0.854962
05.577;05.554;0.549618
05.577;05.555;0.603053
05.577;05.556;0.381679
05.577;05.557;0.587786
05.577;05.558;0.633588
05.577;05.559;0
05.577;05.560;0.59542
05.577;05.561;0
05.577;05.562;0.633588
05.577;05.563;0.625954
05.577;05.564;0
05.577;05.565;0
05.577;05.566;0
05.577;05.567;0
05.577;05.568;0.587786
05.577;05.569;0.633588
05.577;05.570;0.633588
05.577;05.571;0
05.577;05.572;0.633588
05.577;05.573;0
05.577;05.574;0
05.577;05.575;0.633588
05.577;05.576;0.633588
05.577;05.577;0
05.577;05.578;0
05.577;05.579;0.633588
05.577;05.580;0.633588
05.577;05.581;0
05.577;05.582;0
05.577;05.583;0.29771
05.577;05.584;0.335878
05.577;05.585;0.328244
05.577;05.586;0
05.577;05.587;0.267176
05.577;05.588;0.312977
05.577;05.589;0.312977
05.577;05.590;0.374046
05.577;05.591;0
05.577;05.592;0
05.577;05.593;0.251908
05.577;05.594;0
05.577;05.595;0.374046
05.577;05.596;0.251908
05.577;05.597;0.335878
05.577;05.598;0.358779
05.577;05.599;0.29771
05.577;05.600;0.374046
05.577;05.601;0.374046
05.577;05.604;0
05.577;05.607;0.374046
05.577;05.611;0
05.577;05.613;0.351145
05.577;05.614;0.343511
05.577;05.615;0
05.577;05.616;0
05.577;22.400;0
05.578;05.554;0
05.578;05.555;0.335878
05.578;05.556;0.374046
05.578;05.557;0.374046
05.578;05.558;0
05.578;05.559;0.374046
05.578;05.560;0
05.578;05.561;0
05.578;05.562;0.351145
05.578;05.563;0.374046
05.578;05.564;0
05.578;05.565;0
05.578;05.566;0.374046
05.578;05.567;0.374046
05.578;05.568;0
05.578;05.569;0
05.578;05.570;0.564885
05.578;05.571;0.48855
05.578;05.572;0
05.578;05.573;0.51145
05.578;05.574;0.564885
05.578;05.575;0.51145
05.578;05.576;0.564885
05.578;05.577;0
05.578;05.578;0
05.578;05.579;0.40458
05.578;05.580;0
05.578;05.581;0.564885
05.578;05.582;0.396947
05.578;05.583;0.51145
05.578;05.584;0.549618
05.578;05.585;0.351145
05.578;05.586;0.549618
05.578;05.587;0.564885
05.578;05.588;0
05.578;05.589;0.557252
05.578;05.590;0
05.578;05.591;0.564885
05.578;05.592;0.564885
05.578;05.593;0
05.578;05.594;0
05.578;05.595;0
05.578;05.596;0
05.578;05.597;0.519084
05.578;05.598;0.564885
05.578;05.599;0.564885
05.578;05.600;0
05.578;05.601;0.564885
05.578;05.604;0
05.578;05.607;0
05.578;05.611;0.564885
05.578;05.613;0.564885
05.578;05.614;0
05.578;05.615;0
05.578;05.616;0.564885
05.578;22.400;0.564885
05.579;05.554;0
05.579;05.555;0
05.579;05.556;0.587786
05.579;05.557;0
05.579;05.558;0.519084
05.579;05.559;0.671756
05.579;05.560;0.587786
05.579;05.561;0.679389
05.579;05.562;0
05.579;05.563;0
05.579;05.564;0.480916
05.579;05.565;0
05.579;05.566;0.641221
05.579;05.567;0.473282
05.579;05.568;0.587786
05.579;05.569;0.641221
05.579;05.570;0.427481
05.579;05.571;0.625954
05.579;05.572;0.694656
05.579;05.573;0
05.579;05.574;0.633588
05.579;05.575;0
05.579;05.576;0.679389
05.579;05.577;0.694656
05.579;05.578;0
05.579;05.579;0
05.579;05.580;0
05.579;05.581;0.496183
05.579;05.582;0.343511
05.579;05.583;0.496183
05.579;05.584;0.473282
05.579;05.585;0.320611
05.579;05.586;0.496183
05.579;05.587;0.496183
05.579;05.588;0
05.579;05.589;0.496183
05.579;05.590;0.648855
05.579;05.591;0.496183
05.579;05.592;0.48855
05.579;05.593;0.694656
05.579;05.594;0.694656
05.579;05.595;0
05.579;05.596;0.671756
05.579;05.597;0.450382
05.579;05.598;0.496183
05.579;05.599;0.496183
05.579;05.600;0
05.579;05.601;0.496183
05.579;05.604;0
05.579;05.607;0.679389
05.579;05.611;0.496183
05.579;05.613;0.496183
05.579;05.614;0.694656
05.579;05.615;0
05.579;05.616;0.496183
05.579;22.400;0.496183
05.580;05.554;0
05.580;05.555;0.694656
05.580;05.556;0.694656
05.580;05.557;0
05.580;05.558;0
05.580;05.559;0
05.580;05.560;0.465649
05.580;05.561;0.564885
05.580;05.562;0.564885
05.580;05.563;0.694656
05.580;05.564;0
05.580;05.565;0
05.580;05.566;0.419847
05.580;05.567;0
05.580;05.568;0.671756
05.580;05.569;0.427481
05.580;05.570;0.618321
05.580;05.571;0.679389
05.580;05.572;0.427481
05.580;05.573;0.656489
05.580;05.574;0.694656
05.580;05.575;0
05.580;05.576;0.664122
05.580;05.577;0
05.580;05.578;0.603053
05.580;05.579;0.59542
05.580;05.580;0
05.580;05.581;0
05.580;05.582;0
05.580;05.583;0
05.580;05.584;0.687023
05.580;05.585;0.694656
05.580;05.586;0.694656
05.580;05.587;0
05.580;05.588;0.694656
05.580;05.589;0
05.580;05.590;0
05.580;05.591;0.656489
05.580;05.592;0.694656
05.580;05.593;0
05.580;05.594;0
05.580;05.595;0.694656
05.580;05.596;0.694656
05.580;05.597;0
05.580;05.598;0
05.580;05.599;0
05.580;05.600;0
05.580;05.601;0
05.580;05.604;0
05.580;05.607;0
05.580;05.611;0
05.580;05.613;0
05.580;05.614;0
05.580;05.615;0
05.580;05.616;0
05.580;22.400;0
05.581;05.554;0
05.581;05.555;0
05.581;05.556;0
05.581;05.557;0
05.581;05.558;0
05.581;05.559;0
05.581;05.560;0
05.581;05.561;0
05.581;05.562;0
05.581;05.563;0
05.581;05.564;0
05.581;05.565;0
05.581;05.566;0
05.581;05.567;0
05.581;05.568;0
05.581;05.569;0
05.581;05.570;0
05.581;05.571;0
05.581;05.572;0
05.581;05.573;0
05.581;05.574;0
05.581;05.575;0
05.581;05.576;0
05.581;05.577;0
05.581;05.578;0
05.581;05.579;0
05.581;05.580;0
05.581;05.581;0
05.581;05.582;0.48855
05.581;05.583;0.755725
05.581;05.584;0.748092
05.581;05.585;0.541985
05.581;05.586;0.748092
05.581;05.587;0.839695
05.581;05.588;0
05.581;05.589;0.770992
05.581;05.590;0
05.581;05.591;0.656489
05.581;05.592;0.648855
05.581;05.593;0
05.581;05.594;0
05.581;05.595;0
05.581;05.596;0
05.581;05.597;0.78626
05.581;05.598;0.839695
05.581;05.599;0.748092
05.581;05.600;0
05.581;05.601;0.78626
05.581;05.604;0
05.581;05.607;0
05.581;05.611;0.709924
05.581;05.613;0.824427
05.581;05.614;0
05.581;05.615;0
05.581;05.616;0.839695
05.581;22.400;0.824427
05.582;05.554;0
05.582;05.555;0
05.582;05.556;0
05.582;05.557;0
05.582;05.558;0
05.582;05.559;0
05.582;05.560;0
05.582;05.561;0.519084
05.582;05.562;0.496183
05.582;05.563;0.519084
05.582;05.564;0
05.582;05.565;0
05.582;05.566;0.389313
05.582;05.567;0
05.582;05.568;0.519084
05.582;05.569;0.366412
05.582;05.570;0.496183
05.582;05.571;0.51145
05.582;05.572;0.335878
05.582;05.573;0.519084
05.582;05.574;0.519084
05.582;05.575;0
05.582;05.576;0.519084
05.582;05.577;0
05.582;05.578;0.519084
05.582;05.579;0.519084
05.582;05.580;0
05.582;05.581;0
05.582;05.582;0
05.582;05.583;0.450382
05.582;05.584;0.465649
05.582;05.585;0.320611
05.582;05.586;0.48855
05.582;05.587;0.48855
05.582;05.588;0
05.582;05.589;0.48855
05.582;05.590;0.48855
05.582;05.591;0.48855
05.582;05.592;0.480916
05.582;05.593;0.519084
05.582;05.594;0.519084
05.582;05.595;0
05.582;05.596;0.519084
05.582;05.597;0.450382
05.582;05.598;0.48855
05.582;05.599;0.48855
05.582;05.600;0
05.582;05.601;0.48855
05.582;05.604;0
05.582;05.607;0.519084
05.582;05.611;0.48855
05.582;05.613;0.48855
05.582;05.614;0.519084
05.582;05.615;0
05.582;05.616;0.48855
05.582;22.400;0.48855
05.583;05.554;0
05.583;05.555;0.519084
05.583;05.556;0.519084
05.583;05.557;0
05.583;05.558;0
05.583;05.559;0
05.583;05.560;0.564885
05.583;05.561;0.656489
05.583;05.562;0
05.583;05.563;0
05.583;05.564;0.458015
05.583;05.565;0
05.583;05.566;0.618321
05.583;05.567;0.450382
05.583;05.568;0.564885
05.583;05.569;0.618321
05.583;05.570;0.40458
05.583;05.571;0.603053
05.583;05.572;0.671756
05.583;05.573;0
05.583;05.574;0.610687
05.583;05.575;0
05.583;05.576;0.656489
05.583;05.577;0.671756
05.583;05.578;0
05.583;05.579;0
05.583;05.580;0
05.583;05.581;0
05.583;05.582;0.656489
05.583;05.583;0
05.583;05.584;0.694656
05.583;05.585;0.496183
05.583;05.586;0.709924
05.583;05.587;0.755725
05.583;05.588;0.694656
05.583;05.589;0.725191
05.583;05.590;0
05.583;05.591;0.603053
05.583;05.592;0.59542
05.583;05.593;0.648855
05.583;05.594;0
05.583;05.595;0
05.583;05.596;0.656489
05.583;05.597;0.709924
05.583;05.598;0.755725
05.583;05.599;0.694656
05.583;05.600;0.70229
05.583;05.601;0.732824
05.583;05.604;0
05.583;05.607;0
05.583;05.611;0.656489
05.583;05.613;0.755725
05.583;05.614;0.709924
05.583;05.615;0.709924
05.583;05.616;0.755725
05.583;22.400;0.755725
05.584;05.554;0
05.584;05.555;0
05.584;05.556;0
05.584;05.557;0.641221
05.584;05.558;0
05.584;05.559;0
05.584;05.560;0.496183
05.584;05.561;0
05.584;05.562;0.641221
05.584;05.563;0.450382
05.584;05.564;0.641221
05.584;05.565;0.618321
05.584;05.566;0.389313
05.584;05.567;0.641221
05.584;05.568;0.641221
05.584;05.569;0
05.584;05.570;0.641221
05.584;05.571;0
05.584;05.572;0.603053
05.584;05.573;0.59542
05.584;05.574;0
05.584;05.575;0
05.584;05.576;0
05.584;05.577;0
05.584;05.578;0.59542
05.584;05.579;0.641221
05.584;05.580;0.641221
05.584;05.581;0
05.584;05.582;0.641221
05.584;05.583;0
05.584;05.584;0
05.584;05.585;0.48855
05.584;05.586;0.725191
05.584;05.587;0.770992
05.584;05.588;0.641221
05.584;05.589;0.740458
05.584;05.590;0.641221
05.584;05.591;0.656489
05.584;05.592;0.648855
05.584;05.593;0
05.584;05.594;0
05.584;05.595;0.641221
05.584;05.596;0.641221
05.584;05.597;0.725191
05.584;05.598;0.770992
05.584;05.599;0.748092
05.584;05.600;0
05.584;05.601;0.770992
05.584;05.604;0
05.584;05.607;0
05.584;05.611;0.709924
05.584;05.613;0.770992
05.584;05.614;0
05.584;05.615;0
05.584;05.616;0.770992
05.584;22.400;0.770992
05.585;05.554;0.496183
05.585;05.555;0
05.585;05.556;0.816794
05.585;05.557;0.48855
05.585;05.558;0.755725
05.585;05.559;0.770992
05.585;05.560;0.541985
05.585;05.561;0.748092
05.585;05.562;0.854962
05.585;05.563;0
05.585;05.564;0.770992
05.585;05.565;0
05.585;05.566;0.694656
05.585;05.567;0.687023
05.585;05.568;0
05.585;05.569;0
05.585;05.570;0
05.585;05.571;0
05.585;05.572;0.80916
05.585;05.573;0.854962
05.585;05.574;0.78626
05.585;05.575;0
05.585;05.576;0.816794
05.585;05.577;0
05.585;05.578;0
05.585;05.579;0.748092
05.585;05.580;0.854962
05.585;05.581;0
05.585;05.582;0
05.585;05.583;0.854962
05.585;05.584;0.854962
05.585;05.585;0
05.585;05.586;0.48855
05.585;05.587;0.541985
05.585;05.588;0
05.585;05.589;0.51145
05.585;05.590;0
05.585;05.591;0.435115
05.585;05.592;0.435115
05.585;05.593;0
05.585;05.594;0
05.585;05.595;0
05.585;05.596;0
05.585;05.597;0.51145
05.585;05.598;0.541985
05.585;05.599;0.480916
05.585;05.600;0
05.585;05.601;0.519084
05.585;05.604;0
05.585;05.607;0
05.585;05.611;0.442748
05.585;05.613;0.541985
05.585;05.614;0
05.585;05.615;0
05.585;05.616;0.541985
05.585;22.400;0.541985
05.586;05.554;0
05.586;05.555;0
05.586;05.556;0
05.586;05.557;0
05.586;05.558;0
05.586;05.559;0
05.586;05.560;0
05.586;05.561;0
05.586;05.562;0
05.586;05.563;0
05.586;05.564;0
05.586;05.565;0
05.586;05.566;0
05.586;05.567;0
05.586;05.568;0
05.586;05.569;0
05.586;05.570;0
05.586;05.571;0
05.586;05.572;0
05.586;05.573;0
05.586;05.574;0
05.586;05.575;0
05.586;05.576;0
05.586;05.577;0
05.586;05.578;0
05.586;05.579;0
05.586;05.580;0
05.586;05.581;0
05.586;05.582;0
05.586;05.583;0
05.586;05.584;0
05.586;05.585;0
05.586;05.586;0
05.586;05.587;0.748092
05.586;05.588;0
05.586;05.589;0.748092
05.586;05.590;0
05.586;05.591;0.641221
05.586;05.592;0.633588
05.586;05.593;0
05.586;05.594;0
05.586;05.595;0
05.586;05.596;0
05.586;05.597;0.70229
05.586;05.598;0.748092
05.586;05.599;0.732824
05.586;05.600;0
05.586;05.601;0.748092
05.586;05.604;0
05.586;05.607;0
05.586;05.611;0.694656
05.586;05.613;0.748092
05.586;05.614;0
05.586;05.615;0
05.586;05.616;0.748092
05.586;22.400;0.748092
05.587;05.554;0
05.587;05.555;0
05.587;05.556;0
05.587;05.557;0
05.587;05.558;0
05.587;05.559;0
05.587;05.560;0
05.587;05.561;0
05.587;05.562;0
05.587;05.563;0
05.587;05.564;0
05.587;05.565;0
05.587;05.566;0
05.587;05.567;0
05.587;05.568;0
05.587;05.569;0
05.587;05.570;0
05.587;05.571;0
05.587;05.572;0
05.587;05.573;0
05.587;05.574;0
05.587;05.575;0
05.587;05.576;0
05.587;05.577;0
05.587;05.578;0
05.587;05.579;0
05.587;05.580;0
05.587;05.581;0
05.587;05.582;0
05.587;05.583;0
05.587;05.584;0
05.587;05.585;0
05.587;05.586;0
05.587;05.587;0
05.587;05.588;0
05.587;05.589;0.770992
05.587;05.590;0
05.587;05.591;0.694656
05.587;05.592;0.70229
05.587;05.593;0
05.587;05.594;0
05.587;05.595;0
05.587;05.596;0
05.587;05.597;0.839695
05.587;05.598;0.916031
05.587;05.599;0.801527
05.587;05.600;0
05.587;05.601;0.816794
05.587;05.604;0
05.587;05.607;0
05.587;05.611;0.748092
05.587;05.613;0.877863
05.587;05.614;0
05.587;05.615;0
05.587;05.616;0.916031
05.587;22.400;0.877863
05.588;05.554;0
05.588;05.555;0
05.588;05.556;0
05.588;05.557;0
05.588;05.558;0
05.588;05.559;0
05.588;05.560;0
05.588;05.561;0
05.588;05.562;0
05.588;05.563;0
05.588;05.564;0
05.588;05.565;0
05.588;05.566;0
05.588;05.567;0
05.588;05.568;0
05.588;05.569;0
05.588;05.570;0
05.588;05.571;0.496183
05.588;05.572;0.343511
05.588;05.573;0.496183
05.588;05.574;0.473282
05.588;05.575;0.320611
05.588;05.576;0.496183
05.588;05.577;0.496183
05.588;05.578;0
05.588;05.579;0.496183
05.588;05.580;0
05.588;05.581;0.496183
05.588;05.582;0.48855
05.588;05.583;0
05.588;05.584;0
05.588;05.585;0
05.588;05.586;0
05.588;05.587;0.450382
05.588;05.588;0
05.588;05.589;0.496183
05.588;05.590;0
05.588;05.591;0.496183
05.588;05.592;0
05.588;05.593;0
05.588;05.594;0.496183
05.588;05.595;0.496183
05.588;05.596;0
05.588;05.597;0
05.588;05.598;0.496183
05.588;05.599;0.496183
05.588;05.600;0
05.588;05.601;0
05.588;05.604;0
05.588;05.607;0
05.588;05.611;0
05.588;05.613;0
05.588;05.614;0
05.588;05.615;0
05.588;05.616;0
05.588;22.400;0
05.589;05.554;0
05.589;05.555;0
05.589;05.556;0
05.589;05.557;0
05.589;05.558;0
05.589;05.559;0
05.589;05.560;0
05.589;05.561;0
05.589;05.562;0
05.589;05.563;0
05.589;05.564;0
05.589;05.565;0
05.589;05.566;0
05.589;05.567;0
05.589;05.568;0
05.589;05.569;0
05.589;05.570;0
05.589;05.571;0
05.589;05.572;0
05.589;05.573;0
05.589;05.574;0
05.589;05.575;0
05.589;05.576;0
05.589;05.577;0
05.589;05.578;0
05.589;05.579;0
05.589;05.580;0
05.589;05.581;0
05.589;05.582;0
05.589;05.583;0
05.589;05.584;0
05.589;05.585;0
05.589;05.586;0
05.589;05.587;0
05.589;05.588;0
05.589;05.589;0
05.589;05.590;0
05.589;05.591;0.648855
05.589;05.592;0.641221
05.589;05.593;0
05.589;05.594;0
05.589;05.595;0
05.589;05.596;0
05.589;05.597;0.725191
05.589;05.598;0.770992
05.589;05.599;0.740458
05.589;05.600;0
05.589;05.601;0.770992
05.589;05.604;0
05.589;05.607;0
05.589;05.611;0.70229
05.589;05.613;0.770992
05.589;05.614;0
05.589;05.615;0
05.589;05.616;0.770992
05.589;22.400;0.770992
05.590;05.554;0
05.590;05.555;0
05.590;05.556;0
05.590;05.557;0
05.590;05.558;0
05.590;05.559;0
05.590;05.560;0.48855
05.590;05.561;0.755725
05.590;05.562;0.748092
05.590;05.563;0.541985
05.590;05.564;0.748092
05.590;05.565;0.839695
05.590;05.566;0
05.590;05.567;0.770992
05.590;05.568;0
05.590;05.569;0.656489
05.590;05.570;0.648855
05.590;05.571;0
05.590;05.572;0
05.590;05.573;0
05.590;05.574;0
05.590;05.575;0.78626
05.590;05.576;0.839695
05.590;05.577;0.748092
05.590;05.578;0
05.590;05.579;0.78626
05.590;05.580;0
05.590;05.581;0
05.590;05.582;0.709924
05.590;05.583;0.824427
05.590;05.584;0
05.590;05.585;0
05.590;05.586;0.839695
05.590;05.587;0.824427
05.590;05.588;0
05.590;05.589;0
05.590;05.590;0
05.590;05.591;0
05.590;05.592;0
05.590;05.593;0
05.590;05.594;0.450382
05.590;05.595;0.465649
05.590;05.596;0.320611
05.590;05.597;0.48855
05.590;05.598;0.48855
05.590;05.599;0
05.590;05.600;0.48855
05.590;05.601;0
05.590;05.604;0.48855
05.590;05.607;0.480916
05.590;05.611;0
05.590;05.613;0
05.590;05.614;0
05.590;05.615;0
05.590;05.616;0.450382
05.590;22.400;0.48855
05.591;05.554;0.48855
05.591;05.555;0
05.591;05.556;0.48855
05.591;05.557;0
05.591;05.558;0
05.591;05.559;0.48855
05.591;05.560;0.48855
05.591;05.561;0
05.591;05.562;0
05.591;05.563;0.48855
05.591;05.564;0.48855
05.591;05.565;0
05.591;05.566;0
05.591;05.567;0
05.591;05.568;0
05.591;05.569;0
05.591;05.570;0
05.591;05.571;0.694656
05.591;05.572;0.496183
05.591;05.573;0.709924
05.591;05.574;0.755725
05.591;05.575;0
05.591;05.576;0.725191
05.591;05.577;0
05.591;05.578;0.603053
05.591;05.579;0.59542
05.591;05.580;0
05.591;05.581;0
05.591;05.582;0
05.591;05.583;0
05.591;05.584;0.709924
05.591;05.585;0.755725
05.591;05.586;0.694656
05.591;05.587;0
05.591;05.588;0.732824
05.591;05.589;0
05.591;05.590;0
05.591;05.591;0
05.591;05.592;0.687023
05.591;05.593;0.755725
05.591;05.594;0
05.591;05.595;0
05.591;05.596;0.755725
05.591;05.597;0.648855
05.591;05.598;0.694656
05.591;05.599;0.694656
05.591;05.600;0.755725
05.591;05.601;0.687023
05.591;05.604;0
05.591;05.607;0
05.591;05.611;0.694656
05.591;05.613;0.694656
05.591;05.614;0
05.591;05.615;0
05.591;05.616;0.694656
05.591;22.400;0.694656
05.592;05.554;0
05.592;05.555;0
05.592;05.556;0.48855
05.592;05.557;0.725191
05.592;05.558;0.770992
05.592;05.559;0
05.592;05.560;0.740458
05.592;05.561;0
05.592;05.562;0.656489
05.592;05.563;0.648855
05.592;05.564;0
05.592;05.565;0
05.592;05.566;0
05.592;05.567;0
05.592;05.568;0.725191
05.592;05.569;0.770992
05.592;05.570;0.748092
05.592;05.571;0
05.592;05.572;0.770992
05.592;05.573;0
05.592;05.574;0
05.592;05.575;0.709924
05.592;05.576;0.770992
05.592;05.577;0
05.592;05.578;0
05.592;05.579;0.770992
05.592;05.580;0.770992
05.592;05.581;0
05.592;05.582;0
05.592;05.583;0
05.592;05.584;0
05.592;05.585;0
05.592;05.586;0
05.592;05.587;0.48855
05.592;05.588;0.541985
05.592;05.589;0
05.592;05.590;0.51145
05.592;05.591;0
05.592;05.592;0
05.592;05.593;0.435115
05.592;05.594;0
05.592;05.595;0
05.592;05.596;0
05.592;05.597;0.656489
05.592;05.598;0.70229
05.592;05.599;0.70229
05.592;05.600;0
05.592;05.601;0.679389
05.592;05.604;0.51145
05.592;05.607;0.541985
05.592;05.611;0.687023
05.592;05.613;0.70229
05.592;05.614;0.480916
05.592;05.615;0
05.592;05.616;0.70229
05.592;22.400;0.70229
05.593;05.554;0.519084
05.593;05.555;0
05.593;05.556;0
05.593;05.557;0.442748
05.593;05.558;0.541985
05.593;05.559;0
05.593;05.560;0
05.593;05.561;0.541985
05.593;05.562;0.541985
05.593;05.563;0
05.593;05.564;0
05.593;05.565;0
05.593;05.566;0
05.593;05.567;0
05.593;05.568;0
05.593;05.569;0.748092
05.593;05.570;0
05.593;05.571;0.748092
05.593;05.572;0
05.593;05.573;0.641221
05.593;05.574;0.633588
05.593;05.575;0
05.593;05.576;0
05.593;05.577;0
05.593;05.578;0
05.593;05.579;0.70229
05.593;05.580;0.748092
05.593;05.581;0.732824
05.593;05.582;0
05.593;05.583;0.748092
05.593;05.584;0
05.593;05.585;0
05.593;05.586;0.694656
05.593;05.587;0.748092
05.593;05.588;0
05.593;05.589;0
05.593;05.590;0.748092
05.593;05.591;0.748092
05.593;05.592;0
05.593;05.593;0
05.593;05.594;0
05.593;05.595;0
05.593;05.596;0
05.593;05.597;0
05.593;05.598;0
05.593;05.599;0.770992
05.593;05.600;0
05.593;05.601;0.694656
05.593;05.604;0.70229
05.593;05.607;0
05.593;05.611;0
05.593;05.613;0
05.593;05.614;0
05.593;05.615;0.839695
05.593;05.616;0.916031
05.593;22.400;0.801527
05.594;05.554;0
05.594;05.555;0.816794
05.594;05.556;0
05.594;05.557;0
05.594;05.558;0.748092
05.594;05.559;0.877863
05.594;05.560;0
05.594;05.561;0
05.594;05.562;0.916031
05.594;05.563;0.877863
05.594;05.564;0
05.594;05.565;0
05.594;05.566;0
05.594;05.567;0
05.594;05.568;0
05.594;05.569;0
05.594;05.570;0
05.594;05.571;0
05.594;05.572;0
05.594;05.573;0
05.594;05.574;0
05.594;05.575;0
05.594;05.576;0
05.594;05.577;0
05.594;05.578;0
05.594;05.579;0
05.594;05.580;0
05.594;05.581;0
05.594;05.582;0
05.594;05.583;0
05.594;05.584;0
05.594;05.585;0
05.594;05.586;0
05.594;05.587;0
05.594;05.588;0
05.594;05.589;0
05.594;05.590;0
05.594;05.591;0
05.594;05.592;0
05.594;05.593;0
05.594;05.594;0
05.594;05.595;0
05.594;05.596;0
05.594;05.597;0
05.594;05.598;0
05.594;05.599;0
05.594;05.600;0
05.594;05.601;0
05.594;05.604;0
05.594;05.607;0
05.594;05.611;0
05.594;05.613;0
05.594;05.614;0
05.594;05.615;0
05.594;05.616;0
05.594;22.400;0
05.595;05.554;0
05.595;05.555;0
05.595;05.556;0
05.595;05.557;0
05.595;05.558;0
05.595;05.559;0
05.595;05.560;0
05.595;05.561;0
05.595;05.562;0
05.595;05.563;0
05.595;05.564;0
05.595;05.565;0
05.595;05.566;0
05.595;05.567;0
05.595;05.568;0
05.595;05.569;0
05.595;05.570;0
05.595;05.571;0
05.595;05.572;0.648855
05.595;05.573;0.641221
05.595;05.574;0
05.595;05.575;0
05.595;05.576;0
05.595;05.577;0
05.595;05.578;0.725191
05.595;05.579;0.770992
05.595;05.580;0.740458
05.595;05.581;0
05.595;05.582;0.770992
05.595;05.583;0
05.595;05.584;0
05.595;05.585;0.70229
05.595;05.586;0.770992
05.595;05.587;0
05.595;05.588;0
05.595;05.589;0.770992
05.595;05.590;0.770992
05.595;05.591;0
05.595;05.592;0
05.595;05.593;0
05.595;05.594;0
05.595;05.595;0
05.595;05.596;0
05.595;05.597;0
05.595;05.598;0
05.595;05.599;0
05.595;05.600;0
05.595;05.601;0
05.595;05.604;0
05.595;05.607;0
05.595;05.611;0
05.595;05.613;0
05.595;05.614;0
05.595;05.615;0
05.595;05.616;0
05.595;22.400;0
